ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
58B-kln,http://wals.info/languoid/lect/wals_code_kln,58B,58,None reported,,
58B-knu,http://wals.info/languoid/lect/wals_code_knu,58B,58,None reported,Muller-1954,
58B-tht,http://wals.info/languoid/lect/wals_code_tht,58B,58,None reported,Flassy-and-Stockhof-1979,
58B-knp,http://wals.info/languoid/lect/wals_code_knp,58B,58,None reported,,
58B-tgp,http://wals.info/languoid/lect/wals_code_tgp,58B,58,None reported,,
58B-yli,http://wals.info/languoid/lect/wals_code_yli,58B,58,None reported,Fahner-1979,
58B-brk,http://wals.info/languoid/lect/wals_code_brk,58B,58,None reported,Thimbwat-et-al-1979,
58B-nkk,http://wals.info/languoid/lect/wals_code_nkk,58B,58,None reported,Eather-1990,
58B-cjo,http://wals.info/languoid/lect/wals_code_cjo,58B,58,Two to four,Lastra-de-Suarez-1984,
58B-kui,http://wals.info/languoid/lect/wals_code_kui,58B,58,None reported,,
58B-mto,http://wals.info/languoid/lect/wals_code_mto,58B,58,None reported,Das-1973,
58B-boa,http://wals.info/languoid/lect/wals_code_boa,58B,58,None reported,Drabbe-1954,
58B-cho,http://wals.info/languoid/lect/wals_code_cho,58B,58,None reported,Turner-and-Turner-1971,
58B-cin,http://wals.info/languoid/lect/wals_code_cin,58B,58,None reported,Applegate-1972,
58B-mdk,http://wals.info/languoid/lect/wals_code_mdk,58B,58,None reported,Creissels-1983,
58B-chy,http://wals.info/languoid/lect/wals_code_chy,58B,58,None reported,Hart-1988,
58B-nah,http://wals.info/languoid/lect/wals_code_nah,58B,58,None reported,Kuiper-1962,
58B-nyn,http://wals.info/languoid/lect/wals_code_nyn,58B,58,None reported,Stokes-1982,
58B-wrs,http://wals.info/languoid/lect/wals_code_wrs,58B,58,None reported,Brown-1988b,
58B-kat,http://wals.info/languoid/lect/wals_code_kat,58B,58,None reported,Schneuker-1962;Pilhofer-1933,
58B-mrh,http://wals.info/languoid/lect/wals_code_mrh,58B,58,None reported,Green-1989;Green-1981,
58B-ori,http://wals.info/languoid/lect/wals_code_ori,58B,58,None reported,Schadeberg-and-Elias-1979,
58B-pnr,http://wals.info/languoid/lect/wals_code_pnr,58B,58,Five or more,Aikhenvald-2000;Carlson-and-Payne-1989,
58B-bzi,http://wals.info/languoid/lect/wals_code_bzi,58B,58,None reported,Kuleti-1980,
58B-iau,http://wals.info/languoid/lect/wals_code_iau,58B,58,None reported,Bateman-1986,
58B-nim,http://wals.info/languoid/lect/wals_code_nim,58B,58,None reported,Anceaux-1965,
58B-pwn,http://wals.info/languoid/lect/wals_code_pwn,58B,58,None reported,Parks-1976,
58B-buu,http://wals.info/languoid/lect/wals_code_buu,58B,58,None reported,Grimes-1991,
58B-kim,http://wals.info/languoid/lect/wals_code_kim,58B,58,None reported,,
58B-mot,http://wals.info/languoid/lect/wals_code_mot,58B,58,None reported,Onishi-1994,
58B-wrn,http://wals.info/languoid/lect/wals_code_wrn,58B,58,None reported,Heath-1980b,
58B-tlf,http://wals.info/languoid/lect/wals_code_tlf,58B,58,None reported,Healey-1964;Healey-1965a;Healey-1965b;Healey-1965c,
58B-nai,http://wals.info/languoid/lect/wals_code_nai,58B,58,None reported,Sem-1975;Avrorin-1959,
58B-ane,http://wals.info/languoid/lect/wals_code_ane,58B,58,None reported,Thurston-1982,
58B-gmz,http://wals.info/languoid/lect/wals_code_gmz,58B,58,None reported,Bender-1979,
58B-kri,http://wals.info/languoid/lect/wals_code_kri,58B,58,Five or more,Larsen-1984,
58B-chi,http://wals.info/languoid/lect/wals_code_chi,58B,58,None reported,Dixon-1910,
58B-fua,http://wals.info/languoid/lect/wals_code_fua,58B,58,None reported,Arnott-1970,
58B-koi,http://wals.info/languoid/lect/wals_code_koi,58B,58,None reported,Dutton-1996,
58B-dig,http://wals.info/languoid/lect/wals_code_dig,58B,58,None reported,Sastry-1984,
58B-wry,http://wals.info/languoid/lect/wals_code_wry,58B,58,None reported,Harvey-1986,
58B-tot,http://wals.info/languoid/lect/wals_code_tot,58B,58,None reported,MacKay-1999,
58B-wem,http://wals.info/languoid/lect/wals_code_wem,58B,58,None reported,Hercus-1986b,
58B-yes,http://wals.info/languoid/lect/wals_code_yes,58B,58,None reported,Foreman-1974,
58B-baa,http://wals.info/languoid/lect/wals_code_baa,58B,58,None reported,Olson-1979,
58B-lda,http://wals.info/languoid/lect/wals_code_lda,58B,58,None reported,Ashton-et-al-1954,
58B-sul,http://wals.info/languoid/lect/wals_code_sul,58B,58,None reported,Schneider-1962;Muller-1916,
