ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
10B-aka,http://wals.info/languoid/lect/wals_code_aka,10B,10,no nasal vs. oral vowel contrast,Cloarec-Heiss-and-Thomas-1978,
10B-avt,http://wals.info/languoid/lect/wals_code_avt,10B,10,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Schuh-1995,
10B-ban,http://wals.info/languoid/lect/wals_code_ban,10B,10,no nasal vs. oral vowel contrast,Hofmann-1990,
10B-bfd,http://wals.info/languoid/lect/wals_code_bfd,10B,10,no nasal vs. oral vowel contrast,Wilson-1993,
10B-buy,http://wals.info/languoid/lect/wals_code_buy,10B,10,four-way nasal vs. oral vowel contrast (/ṽ/ vs. /ṽː/ vs. /V/ vs. /Vː/) without nasal spreading,Kroger-1992,
10B-ksp,http://wals.info/languoid/lect/wals_code_ksp,10B,10,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Lafarge-1977,
10B-mdz,http://wals.info/languoid/lect/wals_code_mdz,10B,10,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Price-1989,
10B-oku,http://wals.info/languoid/lect/wals_code_oku,10B,10,no nasal vs. oral vowel contrast,Davis-1992,
10B-wmn,http://wals.info/languoid/lect/wals_code_wmn,10B,10,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Brand-1999,
10B-yem,http://wals.info/languoid/lect/wals_code_yem,10B,10,no nasal vs. oral vowel contrast,Haynes-1989,
10B-gir,http://wals.info/languoid/lect/wals_code_gir,10B,10,four-way nasal vs. oral vowel contrast (/ṽ/ vs. /ṽː/ vs. /V/ v /Vː/) with nasal spreading,Pairault-1969,
10B-grm,http://wals.info/languoid/lect/wals_code_grm,10B,10,four-way nasal vs. oral vowel contrast (/ṽ/ vs. /ṽː/ vs. /V/ vs. /Vː/) without nasal spreading,Tersis-1967,
10B-lok,http://wals.info/languoid/lect/wals_code_lok,10B,10,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) with nasal spreading,Innes-1964,
10B-gad,http://wals.info/languoid/lect/wals_code_gad,10B,10,no nasal vs. oral vowel contrast,Sterk-1990;Sterk-1994,
10B-fma,http://wals.info/languoid/lect/wals_code_fma,10B,10,no nasal vs. oral vowel contrast,Niang-1997,
10B-bsr,http://wals.info/languoid/lect/wals_code_bsr,10B,10,no nasal vs. oral vowel contrast,Ferry-1968,
10B-ebi,http://wals.info/languoid/lect/wals_code_ebi,10B,10,no nasal vs. oral vowel contrast,Adive-1989,
10B-mdk,http://wals.info/languoid/lect/wals_code_mdk,10B,10,no nasal vs. oral vowel contrast,Hamlyn-1935,
10B-bfi,http://wals.info/languoid/lect/wals_code_bfi,10B,10,no nasal vs. oral vowel contrast,Guarisma-1967,
