ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
79B-xun,http://wals.info/languoid/lect/wals_code_xun,79B,79,Imperative,,
79B-orb,http://wals.info/languoid/lect/wals_code_orb,79B,79,Imperative,,
79B-sou,http://wals.info/languoid/lect/wals_code_sou,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-atu,http://wals.info/languoid/lect/wals_code_atu,79B,79,Imperative,,
79B-agw,http://wals.info/languoid/lect/wals_code_agw,79B,79,Imperative and Hortative,,
79B-oix,http://wals.info/languoid/lect/wals_code_oix,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-svk,http://wals.info/languoid/lect/wals_code_svk,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-blr,http://wals.info/languoid/lect/wals_code_blr,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-mcd,http://wals.info/languoid/lect/wals_code_mcd,79B,79,A regular and a suppletive form alternate,,
79B-wly,http://wals.info/languoid/lect/wals_code_wly,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-abn,http://wals.info/languoid/lect/wals_code_abn,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-maw,http://wals.info/languoid/lect/wals_code_maw,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-mra,http://wals.info/languoid/lect/wals_code_mra,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-pme,http://wals.info/languoid/lect/wals_code_pme,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-ses,http://wals.info/languoid/lect/wals_code_ses,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-slo,http://wals.info/languoid/lect/wals_code_slo,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-grf,http://wals.info/languoid/lect/wals_code_grf,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-kuo,http://wals.info/languoid/lect/wals_code_kuo,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-ute,http://wals.info/languoid/lect/wals_code_ute,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-mlt,http://wals.info/languoid/lect/wals_code_mlt,79B,79,Imperative,,
79B-ben,http://wals.info/languoid/lect/wals_code_ben,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-ukr,http://wals.info/languoid/lect/wals_code_ukr,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-tpn,http://wals.info/languoid/lect/wals_code_tpn,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-amr,http://wals.info/languoid/lect/wals_code_amr,79B,79,Imperative,,
79B-snc,http://wals.info/languoid/lect/wals_code_snc,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-cze,http://wals.info/languoid/lect/wals_code_cze,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-hup,http://wals.info/languoid/lect/wals_code_hup,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-hop,http://wals.info/languoid/lect/wals_code_hop,79B,79,Imperative,,
79B-qaw,http://wals.info/languoid/lect/wals_code_qaw,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-mup,http://wals.info/languoid/lect/wals_code_mup,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-scr,http://wals.info/languoid/lect/wals_code_scr,79B,79,A regular and a suppletive form alternate,,
79B-tna,http://wals.info/languoid/lect/wals_code_tna,79B,79,None (= no suppletive imperatives reported in the reference material),,
79B-mok,http://wals.info/languoid/lect/wals_code_mok,79B,79,None (= no suppletive imperatives reported in the reference material),,
