ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
90B-brl,http://wals.info/languoid/lect/wals_code_brl,90B,90,Relative clause-Noun (RelN) dominant,Kretschmar-1995[ 210],
90B-dhm,http://wals.info/languoid/lect/wals_code_dhm,90B,90,Relative clause-Noun (RelN) dominant,Cooper-1999[ 31],
90B-klg,http://wals.info/languoid/lect/wals_code_klg,90B,90,RelN or NRel,Tolsma-1999[ 91-92],
90B-eip,http://wals.info/languoid/lect/wals_code_eip,90B,90,Relative clause-Noun (RelN) dominant,"Heeschen-1998[ 265, 266, 276-277]",
90B-har,http://wals.info/languoid/lect/wals_code_har,90B,90,RelN or internally-headed,,
90B-ami,http://wals.info/languoid/lect/wals_code_ami,90B,90,Relative clause-Noun (RelN) dominant,Wu-2006[ 96],
90B-dhi,http://wals.info/languoid/lect/wals_code_dhi,90B,90,Relative clause-Noun (RelN) dominant,Cain-and-Gair-2000[ 36],
90B-han,http://wals.info/languoid/lect/wals_code_han,90B,90,Relative clause-Noun (RelN) dominant,"Lewis-and-Bibo-1996[ passim, 154-155]",
90B-skw,http://wals.info/languoid/lect/wals_code_skw,90B,90,RelN or correlative,Gusain-2001[ 60],
90B-khw,http://wals.info/languoid/lect/wals_code_khw,90B,90,Relative clause-Noun (RelN) dominant,Bashir-2000[ passim],
90B-svs,http://wals.info/languoid/lect/wals_code_svs,90B,90,Relative clause-Noun (RelN) dominant,"Wegener-2008[ 118, 120, 254]",
90B-acn,http://wals.info/languoid/lect/wals_code_acn,90B,90,Relative clause-Noun (RelN) dominant,"Dai-and-Cui-1985[ passim, 64, 72]",
90B-hhu,http://wals.info/languoid/lect/wals_code_hhu,90B,90,Relative clause-Noun (RelN) dominant,Wendel-1993[ 119],
90B-cml,http://wals.info/languoid/lect/wals_code_cml,90B,90,Relative clause-Noun (RelN) dominant,"Ebert-1997a[ 52, 62-63]",
90B-thu,http://wals.info/languoid/lect/wals_code_thu,90B,90,Relative clause-Noun (RelN) dominant,"Allen-1975b[ 110, passim]",
90B-dms,http://wals.info/languoid/lect/wals_code_dms,90B,90,Relative clause-Noun (RelN) dominant,"Dundas-1908[ 5, 9]",
90B-gal,http://wals.info/languoid/lect/wals_code_gal,90B,90,Relative clause-Noun (RelN) dominant,"Das-Gupta-1963[ 16, 21]",
90B-azi,http://wals.info/languoid/lect/wals_code_azi,90B,90,RelN or NRel,Dehghani-2000[ 268],
90B-pum,http://wals.info/languoid/lect/wals_code_pum,90B,90,Relative clause-Noun (RelN) dominant,Ding-1998[ 170-171],
90B-drm,http://wals.info/languoid/lect/wals_code_drm,90B,90,RelN or correlative,,
90B-gam,http://wals.info/languoid/lect/wals_code_gam,90B,90,Relative clause-Noun (RelN) dominant,Taylor-1994[ 57],
90B-stl,http://wals.info/languoid/lect/wals_code_stl,90B,90,RelN or correlative,Neukom-2001[ 197-201],
90B-tgl,http://wals.info/languoid/lect/wals_code_tgl,90B,90,Relative clause-Noun (RelN) dominant,"Das-Gupta-1968[ 37, 38];Andvik-1999[ 126];Andvik-2003[ 441, 442]",
90B-yal,http://wals.info/languoid/lect/wals_code_yal,90B,90,Relative clause-Noun (RelN) dominant,"Heeschen-1992[ passim, 35]",
90B-awa,http://wals.info/languoid/lect/wals_code_awa,90B,90,Relative clause-Noun (RelN) dominant,Loving-1973[ 79],
90B-blt,http://wals.info/languoid/lect/wals_code_blt,90B,90,Relative clause-Noun (RelN) dominant,Read-1934[ 69],
90B-gah,http://wals.info/languoid/lect/wals_code_gah,90B,90,RelN or NRel,Deibler-1976[ 45],
90B-ho,http://wals.info/languoid/lect/wals_code_ho,90B,90,Relative clause-Noun (RelN) dominant,Deeney-1975[ 74],
90B-khr,http://wals.info/languoid/lect/wals_code_khr,90B,90,RelN or correlative,,
90B-noc,http://wals.info/languoid/lect/wals_code_noc,90B,90,Relative clause-Noun (RelN) dominant,Das-Gupta-1971[ passim],
90B-qia,http://wals.info/languoid/lect/wals_code_qia,90B,90,Relative clause-Noun (RelN) dominant,LaPolla-2003b[ 39],
90B-tkm,http://wals.info/languoid/lect/wals_code_tkm,90B,90,Relative clause-Noun (RelN) dominant,"Clark-1998b[ 487, passim]",
90B-drg,http://wals.info/languoid/lect/wals_code_drg,90B,90,Relative clause-Noun (RelN) dominant,"Isaev-2004[ 327, 333]",
90B-lis,http://wals.info/languoid/lect/wals_code_lis,90B,90,Relative clause-Noun (RelN) dominant,Bradley-2003[ 229],
90B-mru,http://wals.info/languoid/lect/wals_code_mru,90B,90,Relative clause-Noun (RelN) dominant,"Clerk-1911[ 14, passim]",
90B-prk,http://wals.info/languoid/lect/wals_code_prk,90B,90,Relative clause-Noun (RelN) dominant,Rangan-1979[ 125],
90B-rum,http://wals.info/languoid/lect/wals_code_rum,90B,90,Relative clause-Noun (RelN) dominant,Petterson-1999[ passim],
90B-akh,http://wals.info/languoid/lect/wals_code_akh,90B,90,Relative clause-Noun (RelN) dominant,"Hansson-2003[ 244];Dellinger-1969[ 32, passim, 171-172]",
90B-hpd,http://wals.info/languoid/lect/wals_code_hpd,90B,90,Relative clause-Noun (RelN) dominant,Moore-and-Franklin-1979[ 11];Epps-2008[ 828],
90B-ldu,http://wals.info/languoid/lect/wals_code_ldu,90B,90,RelN or NRel,Tucker-1967[ 396],
90B-nma,http://wals.info/languoid/lect/wals_code_nma,90B,90,Relative clause-Noun (RelN) dominant,Giridhar-1994[ 453],
90B-nph,http://wals.info/languoid/lect/wals_code_nph,90B,90,Relative clause-Noun (RelN) dominant,Noonan-2003a[ 348],
90B-tmo,http://wals.info/languoid/lect/wals_code_tmo,90B,90,Relative clause-Noun (RelN) dominant,"Goldstein-1991[ 137-138, passim]",
90B-zay,http://wals.info/languoid/lect/wals_code_zay,90B,90,Relative clause-Noun (RelN) dominant,"Hayward-1990b[ 319, 342-343]",
90B-apt,http://wals.info/languoid/lect/wals_code_apt,90B,90,Relative clause-Noun (RelN) dominant,Abraham-1985[ 131],
90B-bil,http://wals.info/languoid/lect/wals_code_bil,90B,90,RelN or NRel,Obata-2003,
90B-chg,http://wals.info/languoid/lect/wals_code_chg,90B,90,RelN or internally-headed,"Hutton-1987[ 16, 48]",
90B-chs,http://wals.info/languoid/lect/wals_code_chs,90B,90,Relative clause-Noun (RelN) dominant,Naylor-1925[ passim],
90B-kem,http://wals.info/languoid/lect/wals_code_kem,90B,90,Relative clause-Noun (RelN) dominant,Appleyard-1975[ 344],
90B-nwd,http://wals.info/languoid/lect/wals_code_nwd,90B,90,Relative clause-Noun (RelN) dominant,"Genetti-1990[ 224, 228-229, 260-263]",
90B-sar,http://wals.info/languoid/lect/wals_code_sar,90B,90,Relative clause-Noun (RelN) dominant,Sumbuk-2002,
90B-skk,http://wals.info/languoid/lect/wals_code_skk,90B,90,Relative clause-Noun (RelN) dominant,Sandberg-1888[ 38],
90B-uyg,http://wals.info/languoid/lect/wals_code_uyg,90B,90,Relative clause-Noun (RelN) dominant,Hahn-1998[ 394],
90B-kuv,http://wals.info/languoid/lect/wals_code_kuv,90B,90,Relative clause-Noun (RelN) dominant,"Israel-1979[ 201, 255, 259ff]",
90B-msg,http://wals.info/languoid/lect/wals_code_msg,90B,90,Relative clause-Noun (RelN) dominant,Prasad-1991[ passim],
90B-nam,http://wals.info/languoid/lect/wals_code_nam,90B,90,RelN or NRel,Feldpausch-and-Feldpausch-1992[ 61],
90B-qaf,http://wals.info/languoid/lect/wals_code_qaf,90B,90,Relative clause-Noun (RelN) dominant,"Bliese-1981[ 19, passim, 24]",
90B-chn,http://wals.info/languoid/lect/wals_code_chn,90B,90,Relative clause-Noun (RelN) dominant,Noonan-2003b[ 329],
90B-cpn,http://wals.info/languoid/lect/wals_code_cpn,90B,90,Relative clause-Noun (RelN) dominant,"Caughley-1982[ 41, 42-43]",
90B-gur,http://wals.info/languoid/lect/wals_code_gur,90B,90,Relative clause-Noun (RelN) dominant,Glover-1974[ 96],
90B-hak,http://wals.info/languoid/lect/wals_code_hak,90B,90,Relative clause-Noun (RelN) dominant,"Hashimoto-1973[ 442, 448]",
90B-khg,http://wals.info/languoid/lect/wals_code_khg,90B,90,Relative clause-Noun (RelN) dominant,Toba-1984[ 5],
90B-krw,http://wals.info/languoid/lect/wals_code_krw,90B,90,RelN or NRel,van-Enk-and-de-Vries-1997[ passim],
90B-tsf,http://wals.info/languoid/lect/wals_code_tsf,90B,90,Relative clause-Noun (RelN) dominant,Dickinson-2002[ 73],
90B-chh,http://wals.info/languoid/lect/wals_code_chh,90B,90,Relative clause-Noun (RelN) dominant,Leslau-1950[ 31],
90B-kkp,http://wals.info/languoid/lect/wals_code_kkp,90B,90,Relative clause-Noun (RelN) dominant,Wurm-1951[ passim],
