ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
25B-kkr,http://wals.info/languoid/lect/wals_code_kkr,25B,25,Non-zero marking,,
25B-knp,http://wals.info/languoid/lect/wals_code_knp,25B,25,Non-zero marking,,
25B-tgp,http://wals.info/languoid/lect/wals_code_tgp,25B,25,Non-zero marking,,
25B-yli,http://wals.info/languoid/lect/wals_code_yli,25B,25,Non-zero marking,Fahner-1979,
25B-ynk,http://wals.info/languoid/lect/wals_code_ynk,25B,25,Non-zero marking,Douglas-1964,
25B-nkk,http://wals.info/languoid/lect/wals_code_nkk,25B,25,Non-zero marking,Eather-1990,
25B-cjo,http://wals.info/languoid/lect/wals_code_cjo,25B,25,Non-zero marking,Lastra-de-Suarez-1984,
25B-kui,http://wals.info/languoid/lect/wals_code_kui,25B,25,Non-zero marking,,
25B-cho,http://wals.info/languoid/lect/wals_code_cho,25B,25,Non-zero marking,Waterhouse-1962;Turner-and-Turner-1971,
25B-cin,http://wals.info/languoid/lect/wals_code_cin,25B,25,Non-zero marking,Applegate-1972,
25B-chy,http://wals.info/languoid/lect/wals_code_chy,25B,25,Non-zero marking,Hart-1988,
25B-jel,http://wals.info/languoid/lect/wals_code_jel,25B,25,Zero-marking,Trobs-1998,
25B-nah,http://wals.info/languoid/lect/wals_code_nah,25B,25,Non-zero marking,Kuiper-1962,
25B-nyn,http://wals.info/languoid/lect/wals_code_nyn,25B,25,Non-zero marking,Stokes-1982,
25B-xok,http://wals.info/languoid/lect/wals_code_xok,25B,25,Non-zero marking,Urban-1985;Henry-1935,
25B-mrh,http://wals.info/languoid/lect/wals_code_mrh,25B,25,Non-zero marking,Green-1981;Green-1989,
25B-nat,http://wals.info/languoid/lect/wals_code_nat,25B,25,Non-zero marking,Haas-1975,
25B-ori,http://wals.info/languoid/lect/wals_code_ori,25B,25,Non-zero marking,Schadeberg-and-Elias-1979,
25B-tmc,http://wals.info/languoid/lect/wals_code_tmc,25B,25,Non-zero marking,Gatschet-1877;Granberry-1990,
25B-bzi,http://wals.info/languoid/lect/wals_code_bzi,25B,25,Zero-marking,Kuleti-1980,
25B-iau,http://wals.info/languoid/lect/wals_code_iau,25B,25,Zero-marking,Bateman-1986,
25B-lmh,http://wals.info/languoid/lect/wals_code_lmh,25B,25,Zero-marking,,
25B-cku,http://wals.info/languoid/lect/wals_code_cku,25B,25,Non-zero marking,Dyk-1933,
25B-gku,http://wals.info/languoid/lect/wals_code_gku,25B,25,Non-zero marking,Casamiquela-1983,
25B-buu,http://wals.info/languoid/lect/wals_code_buu,25B,25,Zero-marking,Grimes-1991,
25B-kim,http://wals.info/languoid/lect/wals_code_kim,25B,25,Non-zero marking,,
25B-mot,http://wals.info/languoid/lect/wals_code_mot,25B,25,Non-zero marking,Onishi-1994,
25B-wrn,http://wals.info/languoid/lect/wals_code_wrn,25B,25,Non-zero marking,Heath-1980b,
25B-sdw,http://wals.info/languoid/lect/wals_code_sdw,25B,25,Non-zero marking,van-de-Kimmenade-1954;Dempwolff-1916,
25B-tlf,http://wals.info/languoid/lect/wals_code_tlf,25B,25,Non-zero marking,Healey-1965a;Healey-1964;Healey-1965c;Healey-1965b,
25B-atk,http://wals.info/languoid/lect/wals_code_atk,25B,25,Non-zero marking,Swanton-1929,
