ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
44A-klk,http://wals.info/languoid/lect/wals_code_klk,44A,44,No gender distinctions,Glidden-1985[230],
44A-bro,http://wals.info/languoid/lect/wals_code_bro,44A,44,No gender distinctions,Shnukal-1988[30],
44A-kna,http://wals.info/languoid/lect/wals_code_kna,44A,44,No gender distinctions,Storto-1999[157],
44A-zsq,http://wals.info/languoid/lect/wals_code_zsq,44A,44,No gender distinctions,Munro-and-Lopez-1999[23],
44A-jur,http://wals.info/languoid/lect/wals_code_jur,44A,44,No gender distinctions,Hang-et-al-1989[37],
44A-mcr,http://wals.info/languoid/lect/wals_code_mcr,44A,44,No gender distinctions,Baker-1972[71-72],
44A-cri,http://wals.info/languoid/lect/wals_code_cri,44A,44,No gender distinctions,Jankowski-1992[112],
44A-hmu,http://wals.info/languoid/lect/wals_code_hmu,44A,44,"3rd person only, but also non-singular",Minor-et-al-1982[10],
44A-kjo,http://wals.info/languoid/lect/wals_code_kjo,44A,44,No gender distinctions,Friberg-1996[138],
44A-kuk,http://wals.info/languoid/lect/wals_code_kuk,44A,44,No gender distinctions,Cohen-2000[72],
44A-lrk,http://wals.info/languoid/lect/wals_code_lrk,44A,44,No gender distinctions,Laidig-1993[321],
44A-srm,http://wals.info/languoid/lect/wals_code_srm,44A,44,No gender distinctions,Kouwenberg-1987[2],
44A-tap,http://wals.info/languoid/lect/wals_code_tap,44A,44,3rd person singular only,Kulick-and-Stroud-1992[7],
44A-kwz,http://wals.info/languoid/lect/wals_code_kwz,44A,44,No gender distinctions,van-der-Voort-2000[154],
44A-psj,http://wals.info/languoid/lect/wals_code_psj,44A,44,3rd person singular only,Kalstrom-Dolson-et-al-1995[301],
44A-uma,http://wals.info/languoid/lect/wals_code_uma,44A,44,No gender distinctions,Martens-1988b[169],
44A-cap,http://wals.info/languoid/lect/wals_code_cap,44A,44,No gender distinctions,"Lous-1969[40, 94]",
44A-xok,http://wals.info/languoid/lect/wals_code_xok,44A,44,3rd person singular only,Urban-1985[167],
44A-mle,http://wals.info/languoid/lect/wals_code_mle,44A,44,3rd person singular only,Amha-2001[81],
44A-cmx,http://wals.info/languoid/lect/wals_code_cmx,44A,44,No gender distinctions,Harris-1981b[64],
44A-adz,http://wals.info/languoid/lect/wals_code_adz,44A,44,No gender distinctions,Holzknecht-1986[96],
44A-cav,http://wals.info/languoid/lect/wals_code_cav,44A,44,No gender distinctions,Camp-1985[40],
44A-nad,http://wals.info/languoid/lect/wals_code_nad,44A,44,No gender distinctions,Martins-and-Martins-1999[258],
44A-yaw,http://wals.info/languoid/lect/wals_code_yaw,44A,44,3rd person singular only,Jones-1986a[42],
44A-can,http://wals.info/languoid/lect/wals_code_can,44A,44,No gender distinctions,Anderson-and-Wise-1963[130],
44A-saw,http://wals.info/languoid/lect/wals_code_saw,44A,44,No gender distinctions,Walker-1982[11],
44A-mlm,http://wals.info/languoid/lect/wals_code_mlm,44A,44,No gender distinctions,Rischel-1995[149],
44A-ura,http://wals.info/languoid/lect/wals_code_ura,44A,44,No gender distinctions,Crowley-1999[127],
44A-ktl,http://wals.info/languoid/lect/wals_code_ktl,44A,44,No gender distinctions,Tucker-and-Bryan-1956[266],
44A-tso,http://wals.info/languoid/lect/wals_code_tso,44A,44,No gender distinctions,Szakos-1994[82],
44A-moa,http://wals.info/languoid/lect/wals_code_moa,44A,44,No gender distinctions,Fagan-1986[73],
