ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
4A-kgi,http://wals.info/languoid/lect/wals_code_kgi,4A,4,In both plosives and fricatives,Santos-1977,
4A-cve,http://wals.info/languoid/lect/wals_code_cve,4A,4,In plosives alone,Thurman-1970,
4A-nbk,http://wals.info/languoid/lect/wals_code_nbk,4A,4,No voicing contrast,Wurm-1972b,
4A-ach,http://wals.info/languoid/lect/wals_code_ach,4A,4,No voicing contrast,Susnik-1974,
4A-aiz,http://wals.info/languoid/lect/wals_code_aiz,4A,4,In both plosives and fricatives,Herault-1971,
4A-brb,http://wals.info/languoid/lect/wals_code_brb,4A,4,In both plosives and fricatives,Welmers-1952a,
4A-koh,http://wals.info/languoid/lect/wals_code_koh,4A,4,In both plosives and fricatives,Cook-1969b,
4A-mrn,http://wals.info/languoid/lect/wals_code_mrn,4A,4,In plosives alone,McKaughan-1958;McKaughan-and-Macaraya-1967,
4A-mxm,http://wals.info/languoid/lect/wals_code_mxm,4A,4,In fricatives alone,Hunter-and-Pike-1969,
4A-sab,http://wals.info/languoid/lect/wals_code_sab,4A,4,In plosives alone,Clayre-1973,
4A-tks,http://wals.info/languoid/lect/wals_code_tks,4A,4,In plosives alone,Paulian-1975,
4A-wdo,http://wals.info/languoid/lect/wals_code_wdo,4A,4,No voicing contrast,Douglas-1964;Douglas-1955,
4A-wuc,http://wals.info/languoid/lect/wals_code_wuc,4A,4,In fricatives alone,Chao-1970,
4A-ald,http://wals.info/languoid/lect/wals_code_ald,4A,4,In both plosives and fricatives,Dumestre-and-Duponchel-1971;Duponchel-1971,
4A-bki,http://wals.info/languoid/lect/wals_code_bki,4A,4,In both plosives and fricatives,Wheatley-1969;Wheatley-1973,
4A-brd,http://wals.info/languoid/lect/wals_code_brd,4A,4,No voicing contrast,Metcalfe-1971,
4A-bee,http://wals.info/languoid/lect/wals_code_bee,4A,4,In fricatives alone,Jacquot-1962;Jacquot-1981,
4A-bbf,http://wals.info/languoid/lect/wals_code_bbf,4A,4,In both plosives and fricatives,Morse-1976;Bris-and-Prost-1981,
4A-brw,http://wals.info/languoid/lect/wals_code_brw,4A,4,In plosives alone,Thongkum-1979,
4A-cad,http://wals.info/languoid/lect/wals_code_cad,4A,4,In plosives alone,Chafe-1979;Chafe-1976,
4A-dad,http://wals.info/languoid/lect/wals_code_dad,4A,4,No voicing contrast,MacDonald-1973,
4A-ddf,http://wals.info/languoid/lect/wals_code_ddf,4A,4,In plosives alone,Thelwall-1981;Tucker-and-Bryan-1966,
4A-dnw,http://wals.info/languoid/lect/wals_code_dnw,4A,4,In both plosives and fricatives,Fedry-1977,
4A-dar,http://wals.info/languoid/lect/wals_code_dar,4A,4,In plosives alone,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
4A-det,http://wals.info/languoid/lect/wals_code_det,4A,4,In plosives alone,Vossen-1997,
4A-dts,http://wals.info/languoid/lect/wals_code_dts,4A,4,In plosives alone,Bendor-Samuel-et-al-1989;Plungian-1995,
4A-fuz,http://wals.info/languoid/lect/wals_code_fuz,4A,4,No voicing contrast,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
4A-gla,http://wals.info/languoid/lect/wals_code_gla,4A,4,In fricatives alone,He-1981;He-1983,
4A-had,http://wals.info/languoid/lect/wals_code_had,4A,4,In plosives alone,Sands-et-al-1996;Tucker-et-al-1977,
4A-hba,http://wals.info/languoid/lect/wals_code_hba,4A,4,In plosives alone,Bolozky-1978;Bolozky-1997,
4A-ird,http://wals.info/languoid/lect/wals_code_ird,4A,4,In both plosives and fricatives,Ni-Chasaide-1999;O-Dochartaigh-1992,
4A-iso,http://wals.info/languoid/lect/wals_code_iso,4A,4,In both plosives and fricatives,Donwa-1982,
4A-ivs,http://wals.info/languoid/lect/wals_code_ivs,4A,4,In plosives alone,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
4A-jpr,http://wals.info/languoid/lect/wals_code_jpr,4A,4,In plosives alone,Durbin-and-Seijas-1972,
4A-jom,http://wals.info/languoid/lect/wals_code_jom,4A,4,No voicing contrast,Schadeberg-1981a,
4A-kzh,http://wals.info/languoid/lect/wals_code_kzh,4A,4,No voicing contrast,Zheng-and-Quan-1988,
4A-ked,http://wals.info/languoid/lect/wals_code_ked,4A,4,In plosives alone,Korner-1985;Samely-1991,
4A-kss,http://wals.info/languoid/lect/wals_code_kss,4A,4,No voicing contrast,Childs-1995,
4A-kpa,http://wals.info/languoid/lect/wals_code_kpa,4A,4,In both plosives and fricatives,Shimizu-1971,
4A-lkk,http://wals.info/languoid/lect/wals_code_lkk,4A,4,No voicing contrast,Haudricourt-1967;Solnit-1988,
4A-lam,http://wals.info/languoid/lect/wals_code_lam,4A,4,In both plosives and fricatives,Sachnine-1982,
4A-lua,http://wals.info/languoid/lect/wals_code_lua,4A,4,In plosives alone,Boyeldieu-1985,
4A-mya,http://wals.info/languoid/lect/wals_code_mya,4A,4,In plosives alone,van-der-Leeden-1993;Remijsen-2001,
4A-nkt,http://wals.info/languoid/lect/wals_code_nkt,4A,4,In plosives alone,Thongkum-1984;Diffloth-1984;Thongkum-1982,
4A-nyg,http://wals.info/languoid/lect/wals_code_nyg,4A,4,No voicing contrast,Heine-1975a,
4A-ogb,http://wals.info/languoid/lect/wals_code_ogb,4A,4,In both plosives and fricatives,Williamson-1972;Williamson-1970,
4A-puk,http://wals.info/languoid/lect/wals_code_puk,4A,4,In both plosives and fricatives,Maddieson-and-Ladefoged-1985;Diffloth-1980;Qiu-et-al-1980,
4A-phl,http://wals.info/languoid/lect/wals_code_phl,4A,4,In both plosives and fricatives,Cooke-et-al-1976,
4A-poa,http://wals.info/languoid/lect/wals_code_poa,4A,4,In fricatives alone,,
4A-rsc,http://wals.info/languoid/lect/wals_code_rsc,4A,4,In both plosives and fricatives,Soler-and-Ebneter-1988,
4A-rtk,http://wals.info/languoid/lect/wals_code_rtk,4A,4,No voicing contrast,Firchow-and-Firchow-1969;Firchow-et-al-1973,
4A-scs,http://wals.info/languoid/lect/wals_code_scs,4A,4,In plosives alone,Hasselbrink-1965;Kert-1971,
4A-svs,http://wals.info/languoid/lect/wals_code_svs,4A,4,In fricatives alone,Todd-1975,
4A-sui,http://wals.info/languoid/lect/wals_code_sui,4A,4,In both plosives and fricatives,Li-1948,
4A-tmp,http://wals.info/languoid/lect/wals_code_tmp,4A,4,In both plosives and fricatives,Bergman-et-al-1969,
4A-tok,http://wals.info/languoid/lect/wals_code_tok,4A,4,In both plosives and fricatives,Robinson-1976,
4A-tza,http://wals.info/languoid/lect/wals_code_tza,4A,4,In plosives alone,Kaufman-1971,
4A-umb,http://wals.info/languoid/lect/wals_code_umb,4A,4,In fricatives alone,Schadeberg-1982;Schadeberg-1990,
4A-wnt,http://wals.info/languoid/lect/wals_code_wnt,4A,4,No voicing contrast,Davis-1969,
4A-wps,http://wals.info/languoid/lect/wals_code_wps,4A,4,In plosives alone,Tracy-1972,
4A-xia,http://wals.info/languoid/lect/wals_code_xia,4A,4,No voicing contrast,Norman-1988;Hanyu-1960;Ramsey-1987,
4A-aik,http://wals.info/languoid/lect/wals_code_aik,4A,4,In both plosives and fricatives,Hanke-1956;Aikhenvald-and-Dixon-1999[362-363],
4A-akw,http://wals.info/languoid/lect/wals_code_akw,4A,4,In both plosives and fricatives,Edwards-1978,
4A-aea,http://wals.info/languoid/lect/wals_code_aea,4A,4,In fricatives alone,Cho-et-al-1997;Jacobson-1944;Menovshchikov-1968;Rozelle-1997;Bergsland-1994;Bergsland-1956;Bergsland-1959,
4A-chu,http://wals.info/languoid/lect/wals_code_chu,4A,4,No voicing contrast,Stell-1972,
4A-fef,http://wals.info/languoid/lect/wals_code_fef,4A,4,In both plosives and fricatives,Hyman-1972,
4A-kef,http://wals.info/languoid/lect/wals_code_kef,4A,4,In plosives alone,Fleming-1976,
4A-ktk,http://wals.info/languoid/lect/wals_code_ktk,4A,4,In plosives alone,Bouny-1977,
4A-lu,http://wals.info/languoid/lect/wals_code_lu,4A,4,In both plosives and fricatives,Li-1964;Morev-1978,
4A-nap,http://wals.info/languoid/lect/wals_code_nap,4A,4,In both plosives and fricatives,Garbell-1965,
4A-orm,http://wals.info/languoid/lect/wals_code_orm,4A,4,In both plosives and fricatives,Efimov-1986,
4A-snd,http://wals.info/languoid/lect/wals_code_snd,4A,4,In both plosives and fricatives,Welmers-1950,
4A-wrs,http://wals.info/languoid/lect/wals_code_wrs,4A,4,No voicing contrast,Brown-1988b,
4A-byu,http://wals.info/languoid/lect/wals_code_byu,4A,4,No voicing contrast,Cunningham-1969,
4A-bno,http://wals.info/languoid/lect/wals_code_bno,4A,4,In plosives alone,Stolte-and-Stolte-1971,
4A-bis,http://wals.info/languoid/lect/wals_code_bis,4A,4,In both plosives and fricatives,Naden-1973,
4A-cac,http://wals.info/languoid/lect/wals_code_cac,4A,4,No voicing contrast,Cathcart-1979;Anderton-1989,
4A-iwm,http://wals.info/languoid/lect/wals_code_iwm,4A,4,No voicing contrast,Laycock-1965b,
4A-jeh,http://wals.info/languoid/lect/wals_code_jeh,4A,4,In plosives alone,Gradin-1966;Gradin-and-Gradin-1979;Cohen-1966,
4A-kek,http://wals.info/languoid/lect/wals_code_kek,4A,4,No voicing contrast,Freeze-1975;Haeseriju-1966,
4A-kul,http://wals.info/languoid/lect/wals_code_kul,4A,4,In plosives alone,Allan-1976a,
4A-max,http://wals.info/languoid/lect/wals_code_max,4A,4,No voicing contrast,Gudschinsky-et-al-1970,
4A-mtp,http://wals.info/languoid/lect/wals_code_mtp,4A,4,In plosives alone,Schoenhals-and-Schoenhals-1965;Crawford-1963,
4A-toa,http://wals.info/languoid/lect/wals_code_toa,4A,4,No voicing contrast,Brown-1973,
4A-yey,http://wals.info/languoid/lect/wals_code_yey,4A,4,In both plosives and fricatives,Gowlett-1997,
4A-agh,http://wals.info/languoid/lect/wals_code_agh,4A,4,In both plosives and fricatives,Hyman-1979,
4A-aht,http://wals.info/languoid/lect/wals_code_aht,4A,4,In fricatives alone,Kari-1990,
4A-eya,http://wals.info/languoid/lect/wals_code_eya,4A,4,In plosives alone,Krauss-1965,
4A-kly,http://wals.info/languoid/lect/wals_code_kly,4A,4,In both plosives and fricatives,Kennedy-1981;Wurm-1972a,
4A-kot,http://wals.info/languoid/lect/wals_code_kot,4A,4,In plosives alone,Emeneau-1944,
4A-lus,http://wals.info/languoid/lect/wals_code_lus,4A,4,In plosives alone,Bates-et-al-1994,
4A-nob,http://wals.info/languoid/lect/wals_code_nob,4A,4,In plosives alone,Bell-1971;Werner-1987;Bell-1968,
4A-pac,http://wals.info/languoid/lect/wals_code_pac,4A,4,No voicing contrast,Watson-1964,
4A-qco,http://wals.info/languoid/lect/wals_code_qco,4A,4,In fricatives alone,Lastra-1968,
4A-ror,http://wals.info/languoid/lect/wals_code_ror,4A,4,No voicing contrast,Davis-1974;Bluhme-1970,
4A-soq,http://wals.info/languoid/lect/wals_code_soq,4A,4,In both plosives and fricatives,Johnstone-1975;Leslau-1938,
4A-ant,http://wals.info/languoid/lect/wals_code_ant,4A,4,No voicing contrast,Huisman-1973;Huisman-and-Lloyd-1981;Huisman-et-al-1981,
4A-bng,http://wals.info/languoid/lect/wals_code_bng,4A,4,No voicing contrast,Parker-and-Parker-1974,
4A-cck,http://wals.info/languoid/lect/wals_code_cck,4A,4,In plosives alone,Gordon-et-al-2000;Munro-et-al-2002,
4A-cof,http://wals.info/languoid/lect/wals_code_cof,4A,4,In both plosives and fricatives,Borman-1962,
4A-dah,http://wals.info/languoid/lect/wals_code_dah,4A,4,In both plosives and fricatives,Maddieson-et-al-1993;Nurse-1986;Tucker-et-al-1977,
4A-eja,http://wals.info/languoid/lect/wals_code_eja,4A,4,In plosives alone,Watters-1981,
4A-ghb,http://wals.info/languoid/lect/wals_code_ghb,4A,4,In both plosives and fricatives,Kondo-and-Kondo-1967,
4A-kal,http://wals.info/languoid/lect/wals_code_kal,4A,4,In both plosives and fricatives,Baart-1997,
4A-kkn,http://wals.info/languoid/lect/wals_code_kkn,4A,4,In plosives alone,Madtha-1984;Gajendragadkar-1970;Major-1979,
4A-kur,http://wals.info/languoid/lect/wals_code_kur,4A,4,In plosives alone,Pfeiffer-1972;Pinnow-1964,
4A-sha,http://wals.info/languoid/lect/wals_code_sha,4A,4,No voicing contrast,Chao-1951;Cheng-1973b;Chan-1980,
4A-tsg,http://wals.info/languoid/lect/wals_code_tsg,4A,4,In plosives alone,Ashley-1963,
4A-try,http://wals.info/languoid/lect/wals_code_try,4A,4,In plosives alone,Post-1966;Schlegel-1971,
