ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
65A-ins,http://wals.info/languoid/lect/wals_code_ins,65A,65,No grammatical marking,,
65A-ise,http://wals.info/languoid/lect/wals_code_ise,65A,65,No grammatical marking,Dahl-1985[178],
65A-hwc,http://wals.info/languoid/lect/wals_code_hwc,65A,65,Grammatical marking,Velupillai-2003,
65A-kfc,http://wals.info/languoid/lect/wals_code_kfc,65A,65,No grammatical marking,Dahl-1985[166],
65A-tga,http://wals.info/languoid/lect/wals_code_tga,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-atu,http://wals.info/languoid/lect/wals_code_atu,65A,65,Grammatical marking,Dahl-1985[155],
65A-atc,http://wals.info/languoid/lect/wals_code_atc,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-cyn,http://wals.info/languoid/lect/wals_code_cyn,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-tem,http://wals.info/languoid/lect/wals_code_tem,65A,65,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Der-Houssikian 1980:64f.]",
65A-mtg,http://wals.info/languoid/lect/wals_code_mtg,65A,65,No grammatical marking,,
65A-toj,http://wals.info/languoid/lect/wals_code_toj,65A,65,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Furbee-Losee 1976:129. 134]",
65A-blc,http://wals.info/languoid/lect/wals_code_blc,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-cuu,http://wals.info/languoid/lect/wals_code_cuu,65A,65,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Dyen 1965:24]",
65A-ren,http://wals.info/languoid/lect/wals_code_ren,65A,65,Grammatical marking,,
65A-kui,http://wals.info/languoid/lect/wals_code_kui,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-ono,http://wals.info/languoid/lect/wals_code_ono,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-bui,http://wals.info/languoid/lect/wals_code_bui,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-wor,http://wals.info/languoid/lect/wals_code_wor,65A,65,Grammatical marking,"Bybee-et-al-1994[84, 332-333, quoting Foley n.d.:22]",
65A-kji,http://wals.info/languoid/lect/wals_code_kji,65A,65,Grammatical marking,Dahl-1985[168],
65A-bon,http://wals.info/languoid/lect/wals_code_bon,65A,65,No grammatical marking,Bybee-et-al-1994,
65A-afr,http://wals.info/languoid/lect/wals_code_afr,65A,65,No grammatical marking,Dahl-1985[166],
