ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
39B-arr,http://wals.info/languoid/lect/wals_code_arr,39B,39,No inclusive/exclusive opposition,,
39B-mdb,http://wals.info/languoid/lect/wals_code_mdb,39B,39,Inclusive and exclusive differentiated,,
39B-nlu,http://wals.info/languoid/lect/wals_code_nlu,39B,39,Inclusive and exclusive differentiated,,
39B-nju,http://wals.info/languoid/lect/wals_code_nju,39B,39,No inclusive/exclusive opposition,,
39B-wgu,http://wals.info/languoid/lect/wals_code_wgu,39B,39,No inclusive/exclusive opposition,,
39B-gny,http://wals.info/languoid/lect/wals_code_gny,39B,39,No inclusive/exclusive opposition,,
39B-wwr,http://wals.info/languoid/lect/wals_code_wwr,39B,39,Inclusive and exclusive differentiated,,
39B-ylb,http://wals.info/languoid/lect/wals_code_ylb,39B,39,No inclusive/exclusive opposition,,
39B-ngr,http://wals.info/languoid/lect/wals_code_ngr,39B,39,No inclusive/exclusive opposition,,
39B-nyr,http://wals.info/languoid/lect/wals_code_nyr,39B,39,Inclusive and exclusive differentiated,,
39B-yyg,http://wals.info/languoid/lect/wals_code_yyg,39B,39,No inclusive/exclusive opposition,,
39B-wlm,http://wals.info/languoid/lect/wals_code_wlm,39B,39,Inclusive and exclusive differentiated,,
39B-wdo,http://wals.info/languoid/lect/wals_code_wdo,39B,39,No inclusive/exclusive opposition,,
39B-ngw,http://wals.info/languoid/lect/wals_code_ngw,39B,39,No inclusive/exclusive opposition,,
39B-nya,http://wals.info/languoid/lect/wals_code_nya,39B,39,Inclusive and exclusive differentiated,,
39B-dhr,http://wals.info/languoid/lect/wals_code_dhr,39B,39,Inclusive and exclusive differentiated,,
39B-dja,http://wals.info/languoid/lect/wals_code_dja,39B,39,No inclusive/exclusive opposition,,
39B-mbb,http://wals.info/languoid/lect/wals_code_mbb,39B,39,No inclusive/exclusive opposition,,
39B-gid,http://wals.info/languoid/lect/wals_code_gid,39B,39,No inclusive/exclusive opposition,,
39B-mdm,http://wals.info/languoid/lect/wals_code_mdm,39B,39,Inclusive and exclusive differentiated,,
39B-agt,http://wals.info/languoid/lect/wals_code_agt,39B,39,Inclusive and exclusive differentiated,,
39B-nha,http://wals.info/languoid/lect/wals_code_nha,39B,39,No inclusive/exclusive opposition,,
39B-mrw,http://wals.info/languoid/lect/wals_code_mrw,39B,39,No inclusive/exclusive opposition,,
39B-bii,http://wals.info/languoid/lect/wals_code_bii,39B,39,No inclusive/exclusive opposition,,
39B-yng,http://wals.info/languoid/lect/wals_code_yng,39B,39,No inclusive/exclusive opposition,,
39B-mny,http://wals.info/languoid/lect/wals_code_mny,39B,39,No inclusive/exclusive opposition,,
39B-wat,http://wals.info/languoid/lect/wals_code_wat,39B,39,Inclusive and exclusive differentiated,,
39B-yny,http://wals.info/languoid/lect/wals_code_yny,39B,39,Inclusive and exclusive differentiated,,
39B-abn,http://wals.info/languoid/lect/wals_code_abn,39B,39,Inclusive and exclusive differentiated,,
39B-pkn,http://wals.info/languoid/lect/wals_code_pkn,39B,39,No inclusive/exclusive opposition,,
39B-pny,http://wals.info/languoid/lect/wals_code_pny,39B,39,Inclusive and exclusive differentiated,,
39B-knc,http://wals.info/languoid/lect/wals_code_knc,39B,39,Inclusive and exclusive differentiated,,
39B-wrg,http://wals.info/languoid/lect/wals_code_wrg,39B,39,No inclusive/exclusive opposition,,
39B-wmu,http://wals.info/languoid/lect/wals_code_wmu,39B,39,Inclusive and exclusive differentiated,,
39B-yin,http://wals.info/languoid/lect/wals_code_yin,39B,39,Inclusive and exclusive differentiated,,
39B-wem,http://wals.info/languoid/lect/wals_code_wem,39B,39,Inclusive and exclusive differentiated,,
39B-yuw,http://wals.info/languoid/lect/wals_code_yuw,39B,39,Inclusive and exclusive differentiated,,
39B-djr,http://wals.info/languoid/lect/wals_code_djr,39B,39,Inclusive and exclusive differentiated,,
39B-ppi,http://wals.info/languoid/lect/wals_code_ppi,39B,39,No inclusive/exclusive opposition,,
