ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
109B-yaz,http://wals.info/languoid/lect/wals_code_yaz,109B,109,No applicative construction,,
109B-abz,http://wals.info/languoid/lect/wals_code_abz,109B,109,Instrument and locative,,
109B-pmc,http://wals.info/languoid/lect/wals_code_pmc,109B,109,No applicative construction,,
109B-tho,http://wals.info/languoid/lect/wals_code_tho,109B,109,Locative,,
109B-tsz,http://wals.info/languoid/lect/wals_code_tsz,109B,109,No applicative construction,,
109B-tap,http://wals.info/languoid/lect/wals_code_tap,109B,109,No other roles (= Only benefactive),,
109B-khk,http://wals.info/languoid/lect/wals_code_khk,109B,109,No applicative construction,,
109B-ngn,http://wals.info/languoid/lect/wals_code_ngn,109B,109,No other roles (= Only benefactive),,
109B-qaf,http://wals.info/languoid/lect/wals_code_qaf,109B,109,No other roles (= Only benefactive),,
109B-tep,http://wals.info/languoid/lect/wals_code_tep,109B,109,Instrument,,
109B-chh,http://wals.info/languoid/lect/wals_code_chh,109B,109,No other roles (= Only benefactive),,
109B-cic,http://wals.info/languoid/lect/wals_code_cic,109B,109,Instrument and locative,,
109B-god,http://wals.info/languoid/lect/wals_code_god,109B,109,No applicative construction,,
109B-tvl,http://wals.info/languoid/lect/wals_code_tvl,109B,109,No applicative construction,,
109B-lin,http://wals.info/languoid/lect/wals_code_lin,109B,109,Locative,,
109B-par,http://wals.info/languoid/lect/wals_code_par,109B,109,No other roles (= Only benefactive),,
109B-dji,http://wals.info/languoid/lect/wals_code_dji,109B,109,No applicative construction,,
109B-kol,http://wals.info/languoid/lect/wals_code_kol,109B,109,No applicative construction,,
109B-kam,http://wals.info/languoid/lect/wals_code_kam,109B,109,Locative,,
109B-kgz,http://wals.info/languoid/lect/wals_code_kgz,109B,109,No applicative construction,,
109B-ukr,http://wals.info/languoid/lect/wals_code_ukr,109B,109,No applicative construction,,
109B-lai,http://wals.info/languoid/lect/wals_code_lai,109B,109,Instrument,,
109B-nuu,http://wals.info/languoid/lect/wals_code_nuu,109B,109,No other roles (= Only benefactive),,
109B-oji,http://wals.info/languoid/lect/wals_code_oji,109B,109,No other roles (= Only benefactive),,
109B-snc,http://wals.info/languoid/lect/wals_code_snc,109B,109,Instrument and locative,,
109B-gae,http://wals.info/languoid/lect/wals_code_gae,109B,109,No applicative construction,,
109B-arc,http://wals.info/languoid/lect/wals_code_arc,109B,109,No applicative construction,,
109B-uzb,http://wals.info/languoid/lect/wals_code_uzb,109B,109,No applicative construction,,
109B-diy,http://wals.info/languoid/lect/wals_code_diy,109B,109,Locative,,
109B-ice,http://wals.info/languoid/lect/wals_code_ice,109B,109,No applicative construction,,
109B-pan,http://wals.info/languoid/lect/wals_code_pan,109B,109,No applicative construction,,
109B-lak,http://wals.info/languoid/lect/wals_code_lak,109B,109,No applicative construction,,
109B-mac,http://wals.info/languoid/lect/wals_code_mac,109B,109,No applicative construction,,
109B-wlf,http://wals.info/languoid/lect/wals_code_wlf,109B,109,Instrument and locative,,
109B-kas,http://wals.info/languoid/lect/wals_code_kas,109B,109,No applicative construction,,
109B-una,http://wals.info/languoid/lect/wals_code_una,109B,109,No other roles (= Only benefactive),,
109B-dyi,http://wals.info/languoid/lect/wals_code_dyi,109B,109,Instrument,,
109B-tml,http://wals.info/languoid/lect/wals_code_tml,109B,109,No applicative construction,,
109B-ypk,http://wals.info/languoid/lect/wals_code_ypk,109B,109,No applicative construction,,
109B-wam,http://wals.info/languoid/lect/wals_code_wam,109B,109,Locative,,
109B-mak,http://wals.info/languoid/lect/wals_code_mak,109B,109,No applicative construction,,
109B-sue,http://wals.info/languoid/lect/wals_code_sue,109B,109,No applicative construction,,
109B-mrl,http://wals.info/languoid/lect/wals_code_mrl,109B,109,No applicative construction,,
109B-psm,http://wals.info/languoid/lect/wals_code_psm,109B,109,No other roles (= Only benefactive),,
109B-arm,http://wals.info/languoid/lect/wals_code_arm,109B,109,No applicative construction,,
109B-wrd,http://wals.info/languoid/lect/wals_code_wrd,109B,109,No applicative construction,,
109B-usa,http://wals.info/languoid/lect/wals_code_usa,109B,109,No other roles (= Only benefactive),,
109B-pai,http://wals.info/languoid/lect/wals_code_pai,109B,109,Instrument and locative,,
109B-pms,http://wals.info/languoid/lect/wals_code_pms,109B,109,No applicative construction,,
109B-yur,http://wals.info/languoid/lect/wals_code_yur,109B,109,No applicative construction,,
109B-dag,http://wals.info/languoid/lect/wals_code_dag,109B,109,No applicative construction,,
109B-otm,http://wals.info/languoid/lect/wals_code_otm,109B,109,No applicative construction,,
109B-igb,http://wals.info/languoid/lect/wals_code_igb,109B,109,No other roles (= Only benefactive),,
109B-nez,http://wals.info/languoid/lect/wals_code_nez,109B,109,Locative,,
109B-brh,http://wals.info/languoid/lect/wals_code_brh,109B,109,No applicative construction,,
109B-cah,http://wals.info/languoid/lect/wals_code_cah,109B,109,Locative,,
109B-zqc,http://wals.info/languoid/lect/wals_code_zqc,109B,109,No other roles (= Only benefactive),,
109B-cmn,http://wals.info/languoid/lect/wals_code_cmn,109B,109,Instrument,,
109B-nko,http://wals.info/languoid/lect/wals_code_nko,109B,109,Instrument,,
109B-dni,http://wals.info/languoid/lect/wals_code_dni,109B,109,Locative,,
109B-urk,http://wals.info/languoid/lect/wals_code_urk,109B,109,Instrument,,
109B-cre,http://wals.info/languoid/lect/wals_code_cre,109B,109,No other roles (= Only benefactive),,
109B-yim,http://wals.info/languoid/lect/wals_code_yim,109B,109,No other roles (= Only benefactive),,
