ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
81B-ina,http://wals.info/languoid/lect/wals_code_ina,81B,81,SOV or SVO,de-Vries-1996[ 52-53],
81B-lgt,http://wals.info/languoid/lect/wals_code_lgt,81B,81,SOV or SVO,Tucker-1967[ 189-190],
81B-ami,http://wals.info/languoid/lect/wals_code_ami,81B,81,VSO or VOS,Wu-2006[73-74],
81B-bch,http://wals.info/languoid/lect/wals_code_bch,81B,81,SVO or VSO,Penchoen-1973a[ 8.61],
81B-tho,http://wals.info/languoid/lect/wals_code_tho,81B,81,VSO or VOS,Thompson-and-Thompson-1992[ 148],
81B-kwz,http://wals.info/languoid/lect/wals_code_kwz,81B,81,SOV or SVO,van-der-Voort-2004[101],
81B-bbu,http://wals.info/languoid/lect/wals_code_bbu,81B,81,SVO or VSO,Tucker-and-Bryan-1966[ 156],
81B-dam,http://wals.info/languoid/lect/wals_code_dam,81B,81,SOV or SVO,Trillos-Amaya-1999a[131-136],
81B-dgo,http://wals.info/languoid/lect/wals_code_dgo,81B,81,SOV or SVO,"Tucker-and-Bryan-1966[ 123, 131]",
81B-msk,http://wals.info/languoid/lect/wals_code_msk,81B,81,SVO or VSO,Tucker-and-Bryan-1966[ 287],
81B-lac,http://wals.info/languoid/lect/wals_code_lac,81B,81,SVO or VOS,Bruce-1968[ passim],
81B-avo,http://wals.info/languoid/lect/wals_code_avo,81B,81,SOV or SVO,Kilpatrick-1981[ 98],
81B-mov,http://wals.info/languoid/lect/wals_code_mov,81B,81,VSO or VOS,Haude-2006[258ff],
81B-gku,http://wals.info/languoid/lect/wals_code_gku,81B,81,SVO or VOS,"Adelaar-2004[ 562, 579]",
81B-tob,http://wals.info/languoid/lect/wals_code_tob,81B,81,SVO or VOS,Klein-2001[ 40];Klein-1973[ passim],
81B-cai,http://wals.info/languoid/lect/wals_code_cai,81B,81,SOV or SVO,Last-and-Lucassen-1998[ 409],
81B-fri,http://wals.info/languoid/lect/wals_code_fri,81B,81,SOV or SVO,Tiersma-1985[ 104],
81B-pok,http://wals.info/languoid/lect/wals_code_pok,81B,81,SOV or SVO,,
81B-rwe,http://wals.info/languoid/lect/wals_code_rwe,81B,81,SVO or VSO,Sampson-1926[ 226],
81B-ldu,http://wals.info/languoid/lect/wals_code_ldu,81B,81,SOV or SVO,"Tucker-1967[ 402];Tucker-and-Bryan-1966[ 46, 55]",
81B-btk,http://wals.info/languoid/lect/wals_code_btk,81B,81,SVO or VSO,Seidenadel-1909[ 70],
81B-mou,http://wals.info/languoid/lect/wals_code_mou,81B,81,SOV or SVO,"Tucker-1967[ 181-183, Andersen 1984];Tucker-and-Bryan-1966[ 46]",
81B-nnc,http://wals.info/languoid/lect/wals_code_nnc,81B,81,VSO or VOS,"Radhakrishnan-1970[ passim, 77, 83-84]",
81B-nue,http://wals.info/languoid/lect/wals_code_nue,81B,81,SOV or SVO,"Crazzolara-1933[ 30, 107-108, 132-133, 144]",
81B-meh,http://wals.info/languoid/lect/wals_code_meh,81B,81,SVO or VSO,Simeone-Senelle-1997[ 411],
81B-twn,http://wals.info/languoid/lect/wals_code_twn,81B,81,SOV or SVO,Trager-1946[ passim],
81B-asy,http://wals.info/languoid/lect/wals_code_asy,81B,81,SVO or VSO,"Cowell-1964[ 380, 407, 411]",
81B-mad,http://wals.info/languoid/lect/wals_code_mad,81B,81,SOV or SVO,"Tucker-1967[ 186-187, Blackings and Fabb 2003];Tucker-and-Bryan-1966[ 46-47]",
81B-tng,http://wals.info/languoid/lect/wals_code_tng,81B,81,VSO or VOS,Churchward-1953[ 65-67],
81B-gwa,http://wals.info/languoid/lect/wals_code_gwa,81B,81,SOV or SVO,Hyman-and-Magaji-1970[ 92],
81B-kwk,http://wals.info/languoid/lect/wals_code_kwk,81B,81,SVO or VSO,Boas-and-Hunt-1905[ passim],
81B-ruk,http://wals.info/languoid/lect/wals_code_ruk,81B,81,VSO or VOS,"Li-1973[ 70, 188-189];Zeitoun-2007[334]",
81B-apl,http://wals.info/languoid/lect/wals_code_apl,81B,81,SOV or OVS,Koehn-and-Koehn-1986[ 33],
81B-grr,http://wals.info/languoid/lect/wals_code_grr,81B,81,SVO or VSO,Mushin-2005[263],
81B-nuu,http://wals.info/languoid/lect/wals_code_nuu,81B,81,VSO or VOS,Davidson-2002,
81B-din,http://wals.info/languoid/lect/wals_code_din,81B,81,SOV or SVO,"Tucker-and-Bryan-1966[ 437, Andersen 1991];Nebel-1948[ 9, 25, 42, 75, 82]",
81B-oji,http://wals.info/languoid/lect/wals_code_oji,81B,81,VSO or VOS,Valentine-2001[ 936],
81B-shu,http://wals.info/languoid/lect/wals_code_shu,81B,81,VSO or VOS,Kuipers-1974[ passim],
81B-tin,http://wals.info/languoid/lect/wals_code_tin,81B,81,SVO or VOS,Osumi-1995[ 239],
81B-miy,http://wals.info/languoid/lect/wals_code_miy,81B,81,SVO or VOS,"Schuh-1998[ 281, 291]",
81B-sam,http://wals.info/languoid/lect/wals_code_sam,81B,81,VSO or VOS,Mosel-and-Hovdhaugen-1992[448],
81B-kis,http://wals.info/languoid/lect/wals_code_kis,81B,81,SOV or SVO,"Childs-1995[ 218, 249]",
81B-lug,http://wals.info/languoid/lect/wals_code_lug,81B,81,SOV or SVO,"Crazzolara-1960[ 20, 74-75, 83];Barr-1965[ 20]",
81B-ton,http://wals.info/languoid/lect/wals_code_ton,81B,81,SOV or SVO,Troike-1967[ 324];Hoijer-1933-1938[ 26];Hoijer-1972[ passim],
81B-tzu,http://wals.info/languoid/lect/wals_code_tzu,81B,81,SVO or VOS,Dayley-1985[ 304-309],
81B-mac,http://wals.info/languoid/lect/wals_code_mac,81B,81,SOV or OVS,"Carson-1982[ passim];Abbott-1991[ 24-26];Williams-1932[ 68, 125]",
81B-dut,http://wals.info/languoid/lect/wals_code_dut,81B,81,SOV or SVO,Shetter-1958[ passim],
81B-nti,http://wals.info/languoid/lect/wals_code_nti,81B,81,SOV or SVO,"Kutsch-Lojenga-1994[ 232, 269, 274]",
81B-arm,http://wals.info/languoid/lect/wals_code_arm,81B,81,SOV or SVO,,
81B-pai,http://wals.info/languoid/lect/wals_code_pai,81B,81,VSO or VOS,Egli-1990[ 290],
81B-dre,http://wals.info/languoid/lect/wals_code_dre,81B,81,SVO or VOS,Moyse-Faurie-1983[ 143-148],
81B-sml,http://wals.info/languoid/lect/wals_code_sml,81B,81,VSO or VOS,"Kruspe-1999[ 404, 411]",
81B-bkr,http://wals.info/languoid/lect/wals_code_bkr,81B,81,SVO or VSO,"Woollams-1996[ 186, 191]",
81B-tru,http://wals.info/languoid/lect/wals_code_tru,81B,81,SOV or SVO,Monod-Becquelin-1975[ passim],
81B-wic,http://wals.info/languoid/lect/wals_code_wic,81B,81,SOV or OVS,Rood-1976[ 23],
81B-klv,http://wals.info/languoid/lect/wals_code_klv,81B,81,SVO or VOS,Senft-1986[ 110],
81B-kut,http://wals.info/languoid/lect/wals_code_kut,81B,81,VSO or VOS,,
81B-fij,http://wals.info/languoid/lect/wals_code_fij,81B,81,VSO or VOS,"Dixon-1988[ 33, 242]",
81B-ger,http://wals.info/languoid/lect/wals_code_ger,81B,81,SOV or SVO,"Lederer-1969[ 575ff, own knowledge]",
81B-grk,http://wals.info/languoid/lect/wals_code_grk,81B,81,SVO or VSO,Mackridge-1985[ 236],
81B-hun,http://wals.info/languoid/lect/wals_code_hun,81B,81,SOV or SVO,Kenesei-et-al-1998[73],
