ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
144D-buy,http://wals.info/languoid/lect/wals_code_buy,144D,144,ObligNeg,,
144D-rag,http://wals.info/languoid/lect/wals_code_rag,144D,144,ObligNeg,Crowley-2002c[ 635],
144D-ina,http://wals.info/languoid/lect/wals_code_ina,144D,144,OptNeg,de-Vries-1996[ 40],
144D-lgt,http://wals.info/languoid/lect/wals_code_lgt,144D,144,SVO/SOV but SVONeg,Tucker-1967[ 253],
144D-xar,http://wals.info/languoid/lect/wals_code_xar,144D,144,SNegVO,,
144D-anu,http://wals.info/languoid/lect/wals_code_anu,144D,144,SVNegO,Smye-2004[ 85],
144D-mrq,http://wals.info/languoid/lect/wals_code_mrq,144D,144,VSO but NegSVO,Lynch-2002a[ 875],
144D-otr,http://wals.info/languoid/lect/wals_code_otr,144D,144,ObligNeg,Stevenson-1957[ 31],
144D-tmm,http://wals.info/languoid/lect/wals_code_tmm,144D,144,SNegVO,Jauncey-2002[ 618],
144D-ssa,http://wals.info/languoid/lect/wals_code_ssa,144D,144,SNegVO,Blass-1975[ passim],
144D-eko,http://wals.info/languoid/lect/wals_code_eko,144D,144,ObligNeg,Schadeberg-and-Mucanheia-2000[ 116-121],
144D-ifm,http://wals.info/languoid/lect/wals_code_ifm,144D,144,ObligNeg,"Calloch-1911[ 58, 274]",
144D-rim,http://wals.info/languoid/lect/wals_code_rim,144D,144,S[Neg-V]O,"Olson-1964[ 183, 184, 188]",
144D-skm,http://wals.info/languoid/lect/wals_code_skm,144D,144,ObligNeg,Batibo-1985[ 283-286],
144D-tet,http://wals.info/languoid/lect/wals_code_tet,144D,144,S[Neg-V]O,Wetshemongo-1996[ 401],
144D-tpr,http://wals.info/languoid/lect/wals_code_tpr,144D,144,SVONeg,"Ruelland-1998[ 88, passim]",
144D-bik,http://wals.info/languoid/lect/wals_code_bik,144D,144,SVONeg,van-den-Heuvel-2006[ 129],
144D-pog,http://wals.info/languoid/lect/wals_code_pog,144D,144,Other VNeg,"Hendle-1907[ 35, passim]",
144D-mkz,http://wals.info/languoid/lect/wals_code_mkz,144D,144,ObligNeg,Heath-2003[ 345-346],
144D-nke,http://wals.info/languoid/lect/wals_code_nke,144D,144,OptNeg,Sibomana-1986[ 272-274],
144D-tan,http://wals.info/languoid/lect/wals_code_tan,144D,144,S[V-Neg]O,Jungraithmayr-1991[ 61],
144D-tki,http://wals.info/languoid/lect/wals_code_tki,144D,144,S[Neg-V]O,Biloa-1997[ passim],
144D-uli,http://wals.info/languoid/lect/wals_code_uli,144D,144,SNegVO,Lynch-2002b[ 800],
144D-cga,http://wals.info/languoid/lect/wals_code_cga,144D,144,S[Neg-V]O,Raum-1909[ 117-118],
144D-dma,http://wals.info/languoid/lect/wals_code_dma,144D,144,OptNeg,Adam-1954[ 77],
144D-mhu,http://wals.info/languoid/lect/wals_code_mhu,144D,144,SNegVO,Fourie-1993[ 23-27],
