ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
87A-brl,http://wals.info/languoid/lect/wals_code_brl,87A,87,Noun-Adjective,Kretschmar-1995[ 202],
87A-dhm,http://wals.info/languoid/lect/wals_code_dhm,87A,87,Adjective-Noun,Cooper-1999[ 30],
87A-els,http://wals.info/languoid/lect/wals_code_els,87A,87,Noun-Adjective,Burung-2000[9],
87A-krz,http://wals.info/languoid/lect/wals_code_krz,87A,87,Adjective-Noun,Authier-2004[ 224],
87A-rag,http://wals.info/languoid/lect/wals_code_rag,87A,87,Noun-Adjective,Crowley-2002c[ 630],
87A-xas,http://wals.info/languoid/lect/wals_code_xas,87A,87,Noun-Adjective,Koite-Herschel-1981-1982[ 108-109],
87A-yrm,http://wals.info/languoid/lect/wals_code_yrm,87A,87,Noun-Adjective,Adelaar-2004[ 61],
87A-buj,http://wals.info/languoid/lect/wals_code_buj,87A,87,Noun-Adjective,Gonzalez-Echegaray-1960[79],
87A-cnm,http://wals.info/languoid/lect/wals_code_cnm,87A,87,Noun-Adjective,,
87A-ina,http://wals.info/languoid/lect/wals_code_ina,87A,87,Noun-Adjective,de-Vries-1996[ 64],
87A-kyo,http://wals.info/languoid/lect/wals_code_kyo,87A,87,Noun-Adjective,"Mukash-Kalel-1982[ 240, 243]",
87A-klg,http://wals.info/languoid/lect/wals_code_klg,87A,87,Adjective-Noun,Tolsma-1999[ 35],
87A-les,http://wals.info/languoid/lect/wals_code_les,87A,87,Noun-Adjective,Vorbichler-1965[ 157],
87A-lgt,http://wals.info/languoid/lect/wals_code_lgt,87A,87,Noun-Adjective,Tucker-1967[ 282],
87A-mij,http://wals.info/languoid/lect/wals_code_mij,87A,87,Noun-Adjective,Das-Gupta-1977[ 17],
87A-nif,http://wals.info/languoid/lect/wals_code_nif,87A,87,Noun-Adjective,"Early-2002[ 852, 853]",
87A-xar,http://wals.info/languoid/lect/wals_code_xar,87A,87,Adjective-Noun,,
87A-zzo,http://wals.info/languoid/lect/wals_code_zzo,87A,87,Noun-Adjective,"Sonnenschein-2005[ 95, 111]",
87A-anu,http://wals.info/languoid/lect/wals_code_anu,87A,87,Noun-Adjective,Smye-2004[ 29],
87A-eip,http://wals.info/languoid/lect/wals_code_eip,87A,87,Adjective-Noun,"Heeschen-1998[ 210, 265]",
87A-har,http://wals.info/languoid/lect/wals_code_har,87A,87,Noun-Adjective,,
87A-luy,http://wals.info/languoid/lect/wals_code_luy,87A,87,Noun-Adjective,Appleby-1961[29],
