ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
21B-cho,http://wals.info/languoid/lect/wals_code_cho,21B,21,monoexponential TAM,Turner-and-Turner-1971,
21B-jel,http://wals.info/languoid/lect/wals_code_jel,21B,21,monoexponential TAM,Trobs-1998,
21B-nah,http://wals.info/languoid/lect/wals_code_nah,21B,21,monoexponential TAM,Kuiper-1962,
21B-wrm,http://wals.info/languoid/lect/wals_code_wrm,21B,21,monoexponential TAM,Donohue-1999b,
21B-iau,http://wals.info/languoid/lect/wals_code_iau,21B,21,monoexponential TAM,Bateman-1986,
21B-cku,http://wals.info/languoid/lect/wals_code_cku,21B,21,monoexponential TAM,Dyk-1933,
21B-atk,http://wals.info/languoid/lect/wals_code_atk,21B,21,monoexponential TAM,Swanton-1929,
21B-bnj,http://wals.info/languoid/lect/wals_code_bnj,21B,21,monoexponential TAM,Crowley-1978,
21B-koi,http://wals.info/languoid/lect/wals_code_koi,21B,21,TAM+agreement,Dutton-1996,
21B-dig,http://wals.info/languoid/lect/wals_code_dig,21B,21,monoexponential TAM,Sastry-1984,
21B-tot,http://wals.info/languoid/lect/wals_code_tot,21B,21,monoexponential TAM,Levy-Podolsky-1990;MacKay-1999,
21B-wem,http://wals.info/languoid/lect/wals_code_wem,21B,21,monoexponential TAM,Hercus-1986b,
21B-bel,http://wals.info/languoid/lect/wals_code_bel,21B,21,monoexponential TAM,Bickel-2003,
21B-kiw,http://wals.info/languoid/lect/wals_code_kiw,21B,21,TAM+agreement,Ray-1933,
21B-bbw,http://wals.info/languoid/lect/wals_code_bbw,21B,21,monoexponential TAM,Oates-1964a,
21B-lai,http://wals.info/languoid/lect/wals_code_lai,21B,21,monoexponential TAM,Peterson-2003,
21B-tib,http://wals.info/languoid/lect/wals_code_tib,21B,21,TAM+agreement,Denwood-1999,
21B-nmb,http://wals.info/languoid/lect/wals_code_nmb,21B,21,monoexponential TAM,Lowe-1999;Kroeker-2001,
21B-ter,http://wals.info/languoid/lect/wals_code_ter,21B,21,monoexponential TAM,Newman-1970,
21B-brr,http://wals.info/languoid/lect/wals_code_brr,21B,21,no TAM,Rodrigues-1999b;Crowell-1979,
21B-hve,http://wals.info/languoid/lect/wals_code_hve,21B,21,TAM+agreement,Stairs-and-Hollenbach-1969;Suarez-1975;Stairs-and-Hollenbach-1981;Matthews-1972,
21B-hat,http://wals.info/languoid/lect/wals_code_hat,21B,21,monoexponential TAM,Reesink-1999,
21B-kis,http://wals.info/languoid/lect/wals_code_kis,21B,21,monoexponential TAM,Childs-1995,
21B-lug,http://wals.info/languoid/lect/wals_code_lug,21B,21,monoexponential TAM,Crazzolara-1960,
21B-maa,http://wals.info/languoid/lect/wals_code_maa,21B,21,TAM+polarity,Tucker-and-Bryan-1966;Tucker-and-Mpaayei-1955;Konig-1993,
21B-amp,http://wals.info/languoid/lect/wals_code_amp,21B,21,monoexponential TAM,Wilkins-1989,
21B-eka,http://wals.info/languoid/lect/wals_code_eka,21B,21,monoexponential TAM,Steltenpool-1969;Drabbe-1952;Doble-1962,
21B-mrg,http://wals.info/languoid/lect/wals_code_mrg,21B,21,monoexponential TAM,Hoffmann-1963,
21B-nan,http://wals.info/languoid/lect/wals_code_nan,21B,21,monoexponential TAM,Creider-and-Creider-1989,
21B-abi,http://wals.info/languoid/lect/wals_code_abi,21B,21,monoexponential TAM,Najlis-1966,
21B-pur,http://wals.info/languoid/lect/wals_code_pur,21B,21,monoexponential TAM,Friedrich-1984;Chamereau-2000,
21B-kch,http://wals.info/languoid/lect/wals_code_kch,21B,21,TAM+polarity,Heath-1999b,
21B-lah,http://wals.info/languoid/lect/wals_code_lah,21B,21,monoexponential TAM,Matisoff-1973,
21B-yuc,http://wals.info/languoid/lect/wals_code_yuc,21B,21,monoexponential TAM,Wagner-1933-1938,
21B-tli,http://wals.info/languoid/lect/wals_code_tli,21B,21,monoexponential TAM,Swanton-1911a,
21B-ana,http://wals.info/languoid/lect/wals_code_ana,21B,21,monoexponential TAM,Pitman-1980,
21B-cyv,http://wals.info/languoid/lect/wals_code_cyv,21B,21,monoexponential TAM,Key-1967,
21B-aym,http://wals.info/languoid/lect/wals_code_aym,21B,21,TAM+agreement,Hardman-de-Bautista-et-al-1988;Hardman-2001,
21B-nbd,http://wals.info/languoid/lect/wals_code_nbd,21B,21,monoexponential TAM,Armbruster-1960,
21B-wrd,http://wals.info/languoid/lect/wals_code_wrd,21B,21,monoexponential TAM,Merlan-1994,
21B-hai,http://wals.info/languoid/lect/wals_code_hai,21B,21,monoexponential TAM,Levine-1977,
21B-pai,http://wals.info/languoid/lect/wals_code_pai,21B,21,monoexponential TAM,Ferrell-1982;Egli-1990,
21B-bej,http://wals.info/languoid/lect/wals_code_bej,21B,21,monoexponential TAM,Hudson-1974,
21B-gar,http://wals.info/languoid/lect/wals_code_gar,21B,21,monoexponential TAM,Burling-1961,
21B-mss,http://wals.info/languoid/lect/wals_code_mss,21B,21,monoexponential TAM,Broadbent-1964,
21B-yur,http://wals.info/languoid/lect/wals_code_yur,21B,21,monoexponential TAM,Robins-1958,
21B-dag,http://wals.info/languoid/lect/wals_code_dag,21B,21,TAM+agreement,Murane-1974,
21B-otm,http://wals.info/languoid/lect/wals_code_otm,21B,21,TAM+agreement,Wallis-1956;Hess-1968;Wallis-1964,
21B-brh,http://wals.info/languoid/lect/wals_code_brh,21B,21,TAM+agreement,Bray-1909;Andronov-1980;Steever-1998a,
21B-knm,http://wals.info/languoid/lect/wals_code_knm,21B,21,monoexponential TAM,Thompson-1989b;Bender-1996,
21B-zqc,http://wals.info/languoid/lect/wals_code_zqc,21B,21,monoexponential TAM,Harrison-et-al-1981,
21B-squ,http://wals.info/languoid/lect/wals_code_squ,21B,21,monoexponential TAM,Kuipers-1967,
21B-tru,http://wals.info/languoid/lect/wals_code_tru,21B,21,monoexponential TAM,Monod-Becquelin-1975;Guirardello-1999a,
21B-dni,http://wals.info/languoid/lect/wals_code_dni,21B,21,monoexponential TAM,Bromley-1981;Fahner-1979,
21B-nen,http://wals.info/languoid/lect/wals_code_nen,21B,21,monoexponential TAM,Castren-1854;Tereshchenko-1973;Hajdu-1968;Decsy-1966,
21B-cre,http://wals.info/languoid/lect/wals_code_cre,21B,21,monoexponential TAM,Dahlstrom-1991;Russell-1999;Wolfart-1973;Wolfart-and-Carroll-1981,
21B-mun,http://wals.info/languoid/lect/wals_code_mun,21B,21,monoexponential TAM,Sinha-1975;Osada-1992,
21B-yid,http://wals.info/languoid/lect/wals_code_yid,21B,21,monoexponential TAM,Dixon-1977a,
21B-krk,http://wals.info/languoid/lect/wals_code_krk,21B,21,monoexponential TAM,Bright-1957,
21B-brs,http://wals.info/languoid/lect/wals_code_brs,21B,21,monoexponential TAM,Smith-1973;Jones-and-Jones-1991,
21B-aco,http://wals.info/languoid/lect/wals_code_aco,21B,21,TAM+agreement,Maring-1967;Miller-1965,
21B-arp,http://wals.info/languoid/lect/wals_code_arp,21B,21,monoexponential TAM,Conrad-and-Wogiga-1991,
21B-ond,http://wals.info/languoid/lect/wals_code_ond,21B,21,monoexponential TAM,Lounsbury-1953;Abbott-2000,
21B-asm,http://wals.info/languoid/lect/wals_code_asm,21B,21,monoexponential TAM,Drabbe-1959a;Voorhoeve-1965;Drabbe-1959c;Drabbe-1963,
21B-grb,http://wals.info/languoid/lect/wals_code_grb,21B,21,monoexponential TAM,Innes-1966,
21B-hmo,http://wals.info/languoid/lect/wals_code_hmo,21B,21,monoexponential TAM,Bisang-1992;Harriehausen-1990;Bisang-1991;Lyman-1979,
21B-khs,http://wals.info/languoid/lect/wals_code_khs,21B,21,monoexponential TAM,Rabel-1961;Nagaraja-1985,
21B-kio,http://wals.info/languoid/lect/wals_code_kio,21B,21,monoexponential TAM,Watkins-and-McKenzie-1984,
21B-wic,http://wals.info/languoid/lect/wals_code_wic,21B,21,monoexponential TAM,Rood-1976,
21B-kew,http://wals.info/languoid/lect/wals_code_kew,21B,21,TAM+agreement+diathesis,Franklin-1967;Franklin-1971,
21B-snm,http://wals.info/languoid/lect/wals_code_snm,21B,21,monoexponential TAM,Borgman-1990,
21B-epe,http://wals.info/languoid/lect/wals_code_epe,21B,21,monoexponential TAM,Harms-1994,
21B-ket,http://wals.info/languoid/lect/wals_code_ket,21B,21,TAM+agreement,Vall-and-Kanakin-1990;Vall-and-Kanakin-1985;Werner-1997a;Werner-1995,
21B-koa,http://wals.info/languoid/lect/wals_code_koa,21B,21,monoexponential TAM,Kimball-1991,
21B-luv,http://wals.info/languoid/lect/wals_code_luv,21B,21,monoexponential TAM,Horton-1949,
21B-san,http://wals.info/languoid/lect/wals_code_san,21B,21,no TAM,Samarin-1967b,
21B-bag,http://wals.info/languoid/lect/wals_code_bag,21B,21,TAM+agreement,Gaden-1909;Stevenson-1969,
21B-hzb,http://wals.info/languoid/lect/wals_code_hzb,21B,21,TAM+polarity,van-den-Berg-1995,
21B-ing,http://wals.info/languoid/lect/wals_code_ing,21B,21,monoexponential TAM,Nichols-1994b,
21B-mau,http://wals.info/languoid/lect/wals_code_mau,21B,21,monoexponential TAM,Capell-and-Hinch-1970,
21B-qim,http://wals.info/languoid/lect/wals_code_qim,21B,21,monoexponential TAM,Cole-1982,
21B-ram,http://wals.info/languoid/lect/wals_code_ram,21B,21,monoexponential TAM,Grinevald-nd,
21B-wch,http://wals.info/languoid/lect/wals_code_wch,21B,21,monoexponential TAM,Vinas-Urquiza-1974;Tovar-1981,
21B-yag,http://wals.info/languoid/lect/wals_code_yag,21B,21,monoexponential TAM,Payne-and-Payne-1990,
21B-niv,http://wals.info/languoid/lect/wals_code_niv,21B,21,monoexponential TAM,Panfilov-1962;Panfilov-1968;Austerlitz-nd;Gruzdeva-1998,
21B-apu,http://wals.info/languoid/lect/wals_code_apu,21B,21,monoexponential TAM,Facundes-2000,
21B-bma,http://wals.info/languoid/lect/wals_code_bma,21B,21,monoexponential TAM,Penchoen-1973b,
21B-wra,http://wals.info/languoid/lect/wals_code_wra,21B,21,monoexponential TAM,Romero-Figueroa-1997,
21B-imo,http://wals.info/languoid/lect/wals_code_imo,21B,21,monoexponential TAM,Seiler-1985,
21B-awp,http://wals.info/languoid/lect/wals_code_awp,21B,21,monoexponential TAM,Curnow-1997,
21B-mar,http://wals.info/languoid/lect/wals_code_mar,21B,21,monoexponential TAM,Gordon-1986,
21B-ala,http://wals.info/languoid/lect/wals_code_ala,21B,21,monoexponential TAM,Bruce-1984,
21B-goo,http://wals.info/languoid/lect/wals_code_goo,21B,21,monoexponential TAM,McGregor-1990,
21B-kut,http://wals.info/languoid/lect/wals_code_kut,21B,21,monoexponential TAM,Canestrelli-1927,
21B-mxc,http://wals.info/languoid/lect/wals_code_mxc,21B,21,monoexponential TAM,Macaulay-1996,
21B-lav,http://wals.info/languoid/lect/wals_code_lav,21B,21,monoexponential TAM,Terrill-1999,
21B-rap,http://wals.info/languoid/lect/wals_code_rap,21B,21,monoexponential TAM,Chapin-1978;Du-Feu-1996,
21B-jak,http://wals.info/languoid/lect/wals_code_jak,21B,21,monoexponential TAM,Day-1973;Craig-1977,
21B-lkt,http://wals.info/languoid/lect/wals_code_lkt,21B,21,monoexponential TAM,Buechel-1939;Van-Valin-1977;Russell-1999;Boas-and-Deloria-1941;Rood-and-Taylor-1996,
21B-mrt,http://wals.info/languoid/lect/wals_code_mrt,21B,21,monoexponential TAM,Dench-1995,
21B-prh,http://wals.info/languoid/lect/wals_code_prh,21B,21,monoexponential TAM,Everett-1986,
21B-war,http://wals.info/languoid/lect/wals_code_war,21B,21,TAM+agreement,Everett-and-Kern-1997,
21B-gua,http://wals.info/languoid/lect/wals_code_gua,21B,21,monoexponential TAM,Gregores-and-Suarez-1967;Jensen-1998,
21B-kho,http://wals.info/languoid/lect/wals_code_kho,21B,21,monoexponential TAM,Hagman-1977,
21B-mei,http://wals.info/languoid/lect/wals_code_mei,21B,21,monoexponential TAM,Bhat-and-Ningomba-1997;Chelliah-1997,
21B-ngi,http://wals.info/languoid/lect/wals_code_ngi,21B,21,monoexponential TAM,Donaldson-1980;Donaldson-1997a,
21B-brm,http://wals.info/languoid/lect/wals_code_brm,21B,21,monoexponential TAM,Okell-1969,
21B-kro,http://wals.info/languoid/lect/wals_code_kro,21B,21,monoexponential TAM,Reh-1985,
21B-myi,http://wals.info/languoid/lect/wals_code_myi,21B,21,TAM+polarity,Merlan-1982,
21B-tiw,http://wals.info/languoid/lect/wals_code_tiw,21B,21,no TAM,Osborne-1974,
21B-kay,http://wals.info/languoid/lect/wals_code_kay,21B,21,TAM+polarity,Evans-1995,
21B-map,http://wals.info/languoid/lect/wals_code_map,21B,21,TAM+agreement,Salas-1992;Smeets-1989;Salas-1984,
21B-yor,http://wals.info/languoid/lect/wals_code_yor,21B,21,monoexponential TAM,Jakovleva-1963;Bamgbose-1966;Awobuluyi-1978;Rowlands-1969,
21B-may,http://wals.info/languoid/lect/wals_code_may,21B,21,no TAM,Dol-1999,
21B-tuk,http://wals.info/languoid/lect/wals_code_tuk,21B,21,TAM+agreement,Donohue-1999a,
21B-bur,http://wals.info/languoid/lect/wals_code_bur,21B,21,monoexponential TAM,Lorimer-1935;Berger-1974,
21B-cha,http://wals.info/languoid/lect/wals_code_cha,21B,21,TAM+agreement,Chung-1983;Topping-1973;Costenoble-1940,
21B-chk,http://wals.info/languoid/lect/wals_code_chk,21B,21,monoexponential TAM,Dunn-1999;Kampfe-and-Volodin-1995;Skorik-1961;Bogoras-1922,
21B-fij,http://wals.info/languoid/lect/wals_code_fij,21B,21,monoexponential TAM,Dixon-1988,
21B-heb,http://wals.info/languoid/lect/wals_code_heb,21B,21,TAM+agreement+diathesis,Aikhenvald-1990,
21B-lan,http://wals.info/languoid/lect/wals_code_lan,21B,21,TAM+agreement+construct,Noonan-1992,
21B-orh,http://wals.info/languoid/lect/wals_code_orh,21B,21,monoexponential TAM,Heine-1981;Owens-1985,
21B-tha,http://wals.info/languoid/lect/wals_code_tha,21B,21,monoexponential TAM,Bisang-1992;Warotamasikkhadit-1972;Bisang-1991;Noss-1964,
