ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
130B-ati,http://wals.info/languoid/lect/wals_code_ati,130B,130,Hunter-gatherers,,
130B-beo,http://wals.info/languoid/lect/wals_code_beo,130B,130,Hunter-gatherers,,
130B-cmc,http://wals.info/languoid/lect/wals_code_cmc,130B,130,Hunter-gatherers,,
130B-kaq,http://wals.info/languoid/lect/wals_code_kaq,130B,130,Hunter-gatherers,,
130B-mwp,http://wals.info/languoid/lect/wals_code_mwp,130B,130,Hunter-gatherers,,
130B-onn,http://wals.info/languoid/lect/wals_code_onn,130B,130,Farmer-foragers,,
130B-inu,http://wals.info/languoid/lect/wals_code_inu,130B,130,Hunter-gatherers,,
130B-crj,http://wals.info/languoid/lect/wals_code_crj,130B,130,Farmer-foragers,,
130B-ojm,http://wals.info/languoid/lect/wals_code_ojm,130B,130,Hunter-gatherers,,
130B-ykp,http://wals.info/languoid/lect/wals_code_ykp,130B,130,Farmer-foragers,,
130B-tsm,http://wals.info/languoid/lect/wals_code_tsm,130B,130,Hunter-gatherers,,
130B-bwa,http://wals.info/languoid/lect/wals_code_bwa,130B,130,Hunter-gatherers,,
130B-pin,http://wals.info/languoid/lect/wals_code_pin,130B,130,Hunter-gatherers,,
130B-tua,http://wals.info/languoid/lect/wals_code_tua,130B,130,Full-fledged farmers,,
130B-mwn,http://wals.info/languoid/lect/wals_code_mwn,130B,130,Hunter-gatherers,,
130B-wnb,http://wals.info/languoid/lect/wals_code_wnb,130B,130,Farmer-foragers,,
130B-kkw,http://wals.info/languoid/lect/wals_code_kkw,130B,130,Hunter-gatherers,,
130B-tho,http://wals.info/languoid/lect/wals_code_tho,130B,130,Hunter-gatherers,,
130B-yir,http://wals.info/languoid/lect/wals_code_yir,130B,130,Hunter-gatherers,,
130B-chy,http://wals.info/languoid/lect/wals_code_chy,130B,130,Farmer-foragers,,
130B-muu,http://wals.info/languoid/lect/wals_code_muu,130B,130,Farmer-foragers,,
130B-ngj,http://wals.info/languoid/lect/wals_code_ngj,130B,130,Hunter-gatherers,,
130B-xok,http://wals.info/languoid/lect/wals_code_xok,130B,130,Hunter-gatherers,,
130B-byu,http://wals.info/languoid/lect/wals_code_byu,130B,130,Hunter-gatherers,,
130B-bnb,http://wals.info/languoid/lect/wals_code_bnb,130B,130,Hunter-gatherers,,
130B-pac,http://wals.info/languoid/lect/wals_code_pac,130B,130,Full-fledged farmers,,
130B-dja,http://wals.info/languoid/lect/wals_code_dja,130B,130,Hunter-gatherers,,
130B-nat,http://wals.info/languoid/lect/wals_code_nat,130B,130,Farmer-foragers,,
