ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
53A-aci,http://wals.info/languoid/lect/wals_code_aci,53A,53,"First, two-th, three-th",Lopez-and-Iboy-1992[95],
53A-fea,http://wals.info/languoid/lect/wals_code_fea,53A,53,"First, two-th, three-th",Fort-2001[417-418],
53A-fno,http://wals.info/languoid/lect/wals_code_fno,53A,53,"First, second, three-th",Wilts-1999[147],
53A-gbc,http://wals.info/languoid/lect/wals_code_gbc,53A,53,"First, second, three-th",Scantamburlo-1981[48],
53A-izh,http://wals.info/languoid/lect/wals_code_izh,53A,53,"First, second, three-th",Laanest-1982[187-188],
53A-ksu,http://wals.info/languoid/lect/wals_code_ksu,53A,53,"First, second, three-th",Lorentz-1971[30-34],
53A-lge,http://wals.info/languoid/lect/wals_code_lge,53A,53,"First, two-th, three-th",Lindow-et-al-1998[198-199],
53A-mqc,http://wals.info/languoid/lect/wals_code_mqc,53A,53,"First/one-th, two-th, three-th",Bernabe-1983[713-715],
53A-pcm,http://wals.info/languoid/lect/wals_code_pcm,53A,53,"First, two-th, three-th",Santos-Nicolas-et-al-1997[136-137],
53A-pri,http://wals.info/languoid/lect/wals_code_pri,53A,53,"First, two, three",Gunther-1973[63-64],
53A-vep,http://wals.info/languoid/lect/wals_code_vep,53A,53,"First, second, three-th",Laanest-1982[187-188],
53A-bsm,http://wals.info/languoid/lect/wals_code_bsm,53A,53,"First/one-th, two-th, three-th",Guy-1974b[27-28],
53A-ldn,http://wals.info/languoid/lect/wals_code_ldn,53A,53,"First, second, three-th",Alton-1968[26],
53A-les,http://wals.info/languoid/lect/wals_code_les,53A,53,"First, two-th, three-th",Vorbichler-1965[95-98],
53A-mjk,http://wals.info/languoid/lect/wals_code_mjk,53A,53,"First, two-th, three-th",Buis-1990[32],
53A-srl,http://wals.info/languoid/lect/wals_code_srl,53A,53,"First, second, three-th",Janas-1976[143 and 165],
53A-frw,http://wals.info/languoid/lect/wals_code_frw,53A,53,"First, two-th, three-th",Bangma-1992[12],
53A-glc,http://wals.info/languoid/lect/wals_code_glc,53A,53,"First, second, three-th",Carballo-Calero-1979[200],
53A-gre,http://wals.info/languoid/lect/wals_code_gre,53A,53,"First, second, three-th",Robbe-and-Dorais-1986a[117-119],
53A-ktt,http://wals.info/languoid/lect/wals_code_ktt,53A,53,"First/one-th, two-th, three-th",Werner-1997b[70-71],
53A-liv,http://wals.info/languoid/lect/wals_code_liv,53A,53,"First, second, three-th",Laanest-1982[187-188],
