ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
143B-buy,http://wals.info/languoid/lect/wals_code_buy,143B,143,NegVNeg,,
143B-rag,http://wals.info/languoid/lect/wals_code_rag,143B,143,NegVNeg,Crowley-2002c[ 635],
143B-boi,http://wals.info/languoid/lect/wals_code_boi,143B,143,Neg[V-Neg],Laycock-1965a[ 108],
143B-otr,http://wals.info/languoid/lect/wals_code_otr,143B,143,NegVNeg,Stevenson-1957[ 31],
143B-sub,http://wals.info/languoid/lect/wals_code_sub,143B,143,[Neg-V-Neg],Baumbach-1997[ 337],
143B-eko,http://wals.info/languoid/lect/wals_code_eko,143B,143,[Neg-V-Neg],Schadeberg-and-Mucanheia-2000[ 116-121],
143B-ifm,http://wals.info/languoid/lect/wals_code_ifm,143B,143,NegVNeg,"Calloch-1911[ 58, 274]",
143B-skm,http://wals.info/languoid/lect/wals_code_skm,143B,143,[Neg-V-Neg],Batibo-1985[ 283-286],
143B-tye,http://wals.info/languoid/lect/wals_code_tye,143B,143,NegVNeg,Tryon-1974[ 37],
143B-asu,http://wals.info/languoid/lect/wals_code_asu,143B,143,[Neg-V-Neg],Harrison-1970[ 172],
143B-hdi,http://wals.info/languoid/lect/wals_code_hdi,143B,143,VNegNeg,Frajzyngier-and-Shay-2002[ 380],
143B-lng,http://wals.info/languoid/lect/wals_code_lng,143B,143,[Neg-V-Neg],Susnik-1977[ 89],
143B-mkz,http://wals.info/languoid/lect/wals_code_mkz,143B,143,[Neg-V-Neg],Heath-2003[ 345-346],
143B-chb,http://wals.info/languoid/lect/wals_code_chb,143B,143,Neg[Neg-V],Laycock-and-Zgraggen-1975[ 756],
143B-mom,http://wals.info/languoid/lect/wals_code_mom,143B,143,Neg[V-Neg],Boelaars-1950[ 146-147],
143B-sgl,http://wals.info/languoid/lect/wals_code_sgl,143B,143,[Neg-V]Neg,"Mangulu-2001[309-312, 320, passim]",
143B-mbl,http://wals.info/languoid/lect/wals_code_mbl,143B,143,[Neg-V-Neg],De-Rop-1971[ 67-69],
143B-yqy,http://wals.info/languoid/lect/wals_code_yqy,143B,143,[Neg-V-Neg],Boelaars-1950[ 147],
143B-zpr,http://wals.info/languoid/lect/wals_code_zpr,143B,143,Neg[V-Neg],"Peeke-1962[ 130, 157, 200]",
143B-pis,http://wals.info/languoid/lect/wals_code_pis,143B,143,NegVNeg,Boelaars-1950[ 148],
143B-baf,http://wals.info/languoid/lect/wals_code_baf,143B,143,NegNegV,Chumbow-and-Tamanji-1994[ 214],
143B-cui,http://wals.info/languoid/lect/wals_code_cui,143B,143,Neg[V-Neg],Berg-and-Kerr-1973[ 12],
143B-ido,http://wals.info/languoid/lect/wals_code_ido,143B,143,NegVNeg,Abraham-1951[ 31-32],
143B-ma,http://wals.info/languoid/lect/wals_code_ma,143B,143,[Neg-V]Neg,"Tucker-and-Bryan-1966[ 126-127, 130]",
143B-bob,http://wals.info/languoid/lect/wals_code_bob,143B,143,NegVNeg,Whitehead-1899[ 76-77],
143B-bbf,http://wals.info/languoid/lect/wals_code_bbf,143B,143,NegVNeg,Prost-1983[ 44];Bris-and-Prost-1981[ 48],
