ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
136A-wgl,http://wals.info/languoid/lect/wals_code_wgl,136A,136,"M-T pronouns, paradigmatic",Morgenstierne-1954,
136A-yna,http://wals.info/languoid/lect/wals_code_yna,136A,136,No M-T pronouns,Menovshchikov-1975,
136A-brk,http://wals.info/languoid/lect/wals_code_brk,136A,136,No M-T pronouns,Thimbwat-et-al-1979,
136A-csh,http://wals.info/languoid/lect/wals_code_csh,136A,136,No M-T pronouns,Cromack-1968,
136A-cjo,http://wals.info/languoid/lect/wals_code_cjo,136A,136,No M-T pronouns,Lastra-de-Suarez-1984,
136A-cho,http://wals.info/languoid/lect/wals_code_cho,136A,136,No M-T pronouns,Turner-and-Turner-1971,
136A-cin,http://wals.info/languoid/lect/wals_code_cin,136A,136,No M-T pronouns,Applegate-1972,
136A-mdk,http://wals.info/languoid/lect/wals_code_mdk,136A,136,No M-T pronouns,Creissels-1983,
136A-ayw,http://wals.info/languoid/lect/wals_code_ayw,136A,136,No M-T pronouns,Wurm-1981,
136A-nah,http://wals.info/languoid/lect/wals_code_nah,136A,136,No M-T pronouns,Kuiper-1962,
136A-xok,http://wals.info/languoid/lect/wals_code_xok,136A,136,No M-T pronouns,Urban-1985,
136A-kot,http://wals.info/languoid/lect/wals_code_kot,136A,136,No M-T pronouns,Emeneau-1944,
136A-kat,http://wals.info/languoid/lect/wals_code_kat,136A,136,No M-T pronouns,Pilhofer-1933,
136A-nat,http://wals.info/languoid/lect/wals_code_nat,136A,136,No M-T pronouns,Haas-1975,
136A-ori,http://wals.info/languoid/lect/wals_code_ori,136A,136,No M-T pronouns,Schadeberg-and-Elias-1979,
136A-tmc,http://wals.info/languoid/lect/wals_code_tmc,136A,136,No M-T pronouns,Gatschet-1877,
136A-tpa,http://wals.info/languoid/lect/wals_code_tpa,136A,136,No M-T pronouns,Levy-Podolsky-1990,
136A-git,http://wals.info/languoid/lect/wals_code_git,136A,136,No M-T pronouns,Rigsby-1986,
136A-iau,http://wals.info/languoid/lect/wals_code_iau,136A,136,No M-T pronouns,Bateman-1986,
136A-mco,http://wals.info/languoid/lect/wals_code_mco,136A,136,No M-T pronouns,Van-Haitsma-and-Van-Haitsma-1976,
136A-cku,http://wals.info/languoid/lect/wals_code_cku,136A,136,No M-T pronouns,Dyk-1933,
136A-gku,http://wals.info/languoid/lect/wals_code_gku,136A,136,No M-T pronouns,Casamiquela-1983,
136A-shp,http://wals.info/languoid/lect/wals_code_shp,136A,136,No M-T pronouns,Jacobs-1931,
136A-mot,http://wals.info/languoid/lect/wals_code_mot,136A,136,No M-T pronouns,Onishi-1994,
136A-shs,http://wals.info/languoid/lect/wals_code_shs,136A,136,No M-T pronouns,Silver-1966,
136A-wrn,http://wals.info/languoid/lect/wals_code_wrn,136A,136,No M-T pronouns,Heath-1980b,
136A-ntj,http://wals.info/languoid/lect/wals_code_ntj,136A,136,No M-T pronouns,Douglas-1964,
136A-tlf,http://wals.info/languoid/lect/wals_code_tlf,136A,136,No M-T pronouns,Healey-1965a,
136A-atk,http://wals.info/languoid/lect/wals_code_atk,136A,136,No M-T pronouns,Swanton-1929,
136A-nai,http://wals.info/languoid/lect/wals_code_nai,136A,136,"M-T pronouns, paradigmatic",Avrorin-1959,
136A-ane,http://wals.info/languoid/lect/wals_code_ane,136A,136,No M-T pronouns,Thurston-1982,
136A-kri,http://wals.info/languoid/lect/wals_code_kri,136A,136,No M-T pronouns,Rodrigues-1999b[201-2 et pass.],
136A-chi,http://wals.info/languoid/lect/wals_code_chi,136A,136,No M-T pronouns,Dixon-1910,
136A-fua,http://wals.info/languoid/lect/wals_code_fua,136A,136,"M-T pronouns, paradigmatic",Arnott-1970,
136A-ywl,http://wals.info/languoid/lect/wals_code_ywl,136A,136,No M-T pronouns,Newman-1946,
136A-pme,http://wals.info/languoid/lect/wals_code_pme,136A,136,No M-T pronouns,McLendon-1975,
136A-tmr,http://wals.info/languoid/lect/wals_code_tmr,136A,136,No M-T pronouns,Benjamin-1976,
136A-wem,http://wals.info/languoid/lect/wals_code_wem,136A,136,No M-T pronouns,Hercus-1986b,
136A-lda,http://wals.info/languoid/lect/wals_code_lda,136A,136,No M-T pronouns,Ashton-et-al-1954,
136A-sul,http://wals.info/languoid/lect/wals_code_sul,136A,136,No M-T pronouns,Muller-1916,
136A-bel,http://wals.info/languoid/lect/wals_code_bel,136A,136,No M-T pronouns,,
136A-ctm,http://wals.info/languoid/lect/wals_code_ctm,136A,136,No M-T pronouns,Swadesh-1946b,
136A-dji,http://wals.info/languoid/lect/wals_code_dji,136A,136,No M-T pronouns,Chadwick-1975,
136A-diz,http://wals.info/languoid/lect/wals_code_diz,136A,136,No M-T pronouns,Allan-1976b,
136A-jiv,http://wals.info/languoid/lect/wals_code_jiv,136A,136,No M-T pronouns,Pellizzaro-1969,
136A-syu,http://wals.info/languoid/lect/wals_code_syu,136A,136,"M-T pronouns, paradigmatic",Irwin-1974,
136A-kmb,http://wals.info/languoid/lect/wals_code_kmb,136A,136,No M-T pronouns,de-Vries-1989,
136A-nbr,http://wals.info/languoid/lect/wals_code_nbr,136A,136,No M-T pronouns,Alphonse-1956,
136A-sal,http://wals.info/languoid/lect/wals_code_sal,136A,136,No M-T pronouns,Turner-1987,
136A-kiw,http://wals.info/languoid/lect/wals_code_kiw,136A,136,No M-T pronouns,Ray-1933,
136A-hua,http://wals.info/languoid/lect/wals_code_hua,136A,136,No M-T pronouns,Haiman-1980,
136A-was,http://wals.info/languoid/lect/wals_code_was,136A,136,No M-T pronouns,Jacobsen-1964,
136A-yuk,http://wals.info/languoid/lect/wals_code_yuk,136A,136,No M-T pronouns,Keen-1983,
136A-sah,http://wals.info/languoid/lect/wals_code_sah,136A,136,No M-T pronouns,Visser-and-Voorhoeve-1987,
136A-wsk,http://wals.info/languoid/lect/wals_code_wsk,136A,136,"M-T pronouns, non-paradigmatic",Ross-and-Paol-1978,
136A-nar,http://wals.info/languoid/lect/wals_code_nar,136A,136,No M-T pronouns,Thompson-1976a,
136A-tib,http://wals.info/languoid/lect/wals_code_tib,136A,136,No M-T pronouns,Denwood-1999;Bell-1939[82ff.],
136A-dum,http://wals.info/languoid/lect/wals_code_dum,136A,136,No M-T pronouns,Ross-1980,
136A-nuu,http://wals.info/languoid/lect/wals_code_nuu,136A,136,No M-T pronouns,Sapir-and-Swadesh-1939,
136A-oss,http://wals.info/languoid/lect/wals_code_oss,136A,136,"M-T pronouns, paradigmatic",Abaev-1964,
136A-snc,http://wals.info/languoid/lect/wals_code_snc,136A,136,No M-T pronouns,Chafe-1967,
136A-tkl,http://wals.info/languoid/lect/wals_code_tkl,136A,136,No M-T pronouns,Sapir-1922b,
136A-uhi,http://wals.info/languoid/lect/wals_code_uhi,136A,136,No M-T pronouns,Crowley-1983,
